iteration,latency (ms),total number of bytes sent,total number of bytes recv,tokens per expert
3,4.409408092498779,0,768000,"[0, 50, 0, 0, 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0]"
4,4.393407821655273,0,768000,"[0, 33, 0, 0, 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 0]"
5,4.453887939453125,0,768000,"[0, 31, 0, 0, 0, 0, 0, 0, 0, 219, 0, 0, 0, 0, 0, 0]"
6,4.420703887939453,0,768000,"[0, 33, 0, 0, 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 0]"
7,4.4148478507995605,0,768000,"[0, 36, 0, 0, 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0]"
8,4.424320220947266,0,768000,"[0, 40, 0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0]"
9,4.456831932067871,0,768000,"[0, 24, 0, 0, 0, 0, 1, 0, 0, 225, 0, 0, 0, 0, 0, 0]"
10,4.415616035461426,0,768000,"[0, 30, 0, 0, 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 0]"
11,4.424032211303711,0,768000,"[0, 29, 0, 0, 0, 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 0]"
12,4.401919841766357,0,768000,"[0, 34, 0, 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0]"
13,4.405632019042969,0,768000,"[0, 38, 0, 0, 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0]"
14,4.431392192840576,0,768000,"[0, 30, 0, 0, 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 0]"
15,4.467040061950684,0,768000,"[0, 32, 0, 0, 0, 0, 1, 0, 0, 217, 0, 0, 0, 0, 0, 0]"
16,4.4047040939331055,0,768000,"[0, 35, 0, 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 0, 0]"
17,4.410560131072998,0,768000,"[0, 44, 0, 0, 0, 0, 0, 0, 0, 206, 0, 0, 0, 0, 0, 0]"
18,4.429599761962891,0,768000,"[0, 20, 0, 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0]"
