iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,27.3055362701416,4609536,3073536
1,27.28447914123535,4609536,3073536
2,27.30303955078125,4609536,3073536
3,27.5849609375,4609536,3073536
4,27.540735244750977,4609536,3073536
5,27.45097541809082,4609536,3073536
6,29.10883140563965,4609536,3073536
7,27.531904220581055,4609536,3073536
8,27.57916831970215,4609536,3073536
9,27.42470359802246,4609536,3073536
10,27.393760681152344,4609536,3073536
11,27.39459228515625,4609536,3073536
12,27.48896026611328,4609536,3073536
13,27.489215850830078,4609536,3073536
14,27.414688110351562,4609536,3073536
15,27.484607696533203,4609536,3073536
16,27.723968505859375,4609536,3073536
17,27.43564796447754,4609536,3073536
18,27.509567260742188,4609536,3073536
19,27.453535079956055,4609536,3073536
20,27.388959884643555,4609536,3073536
21,27.539520263671875,4609536,3073536
22,27.475744247436523,4609536,3073536
23,27.364511489868164,4609536,3073536
24,27.66873550415039,4609536,3073536
25,27.49286460876465,4609536,3073536
26,27.515071868896484,4609536,3073536
27,27.42483139038086,4609536,3073536
28,27.462751388549805,4609536,3073536
29,27.480575561523438,4609536,3073536
30,27.465951919555664,4609536,3073536
31,27.554912567138672,4609536,3073536
32,27.490623474121094,4609536,3073536
33,28.234399795532227,4609536,3073536
34,27.45292854309082,4609536,3073536
35,27.373920440673828,4609536,3073536
36,27.436927795410156,4609536,3073536
37,27.357824325561523,4609536,3073536
38,27.44316864013672,4609536,3073536
39,27.43132781982422,4609536,3073536
40,27.475296020507812,4609536,3073536
41,27.522687911987305,4609536,3073536
42,27.478656768798828,4609536,3073536
43,27.559040069580078,4609536,3073536
44,27.474687576293945,4609536,3073536
45,28.122432708740234,4609536,3073536
46,27.39446449279785,4609536,3073536
47,27.495519638061523,4609536,3073536
48,27.486560821533203,4609536,3073536
49,27.571775436401367,4609536,3073536
50,27.404159545898438,4609536,3073536
51,27.335968017578125,4609536,3073536
52,27.4465274810791,4609536,3073536
53,28.022111892700195,4609536,3073536
54,27.469728469848633,4609536,3073536
55,27.370208740234375,4609536,3073536
56,27.44646453857422,4609536,3073536
57,27.465471267700195,4609536,3073536
58,27.444032669067383,4609536,3073536
59,27.50819206237793,4609536,3073536
60,27.434463500976562,4609536,3073536
61,27.367359161376953,4609536,3073536
62,27.417856216430664,4609536,3073536
63,28.226655960083008,4609536,3073536
64,27.449695587158203,4609536,3073536
65,27.448192596435547,4609536,3073536
66,27.410079956054688,4609536,3073536
67,27.47203254699707,4609536,3073536
68,27.44099235534668,4609536,3073536
69,27.4703369140625,4609536,3073536
70,27.429248809814453,4609536,3073536
71,27.42812728881836,4609536,3073536
72,27.63520050048828,4609536,3073536
73,27.60982322692871,4609536,3073536
74,27.442399978637695,4609536,3073536
75,27.440160751342773,4609536,3073536
76,27.523103713989258,4609536,3073536
77,27.470048904418945,4609536,3073536
78,27.449663162231445,4609536,3073536
79,27.44256019592285,4609536,3073536
80,27.5281925201416,4609536,3073536
81,27.531455993652344,4609536,3073536
82,27.458816528320312,4609536,3073536
83,27.48192024230957,4609536,3073536
84,27.5031681060791,4609536,3073536
85,27.419776916503906,4609536,3073536
86,27.404640197753906,4609536,3073536
87,27.424287796020508,4609536,3073536
88,27.486431121826172,4609536,3073536
89,27.321247100830078,4609536,3073536
90,27.464799880981445,4609536,3073536
91,27.5817928314209,4609536,3073536
92,27.486207962036133,4609536,3073536
93,27.405344009399414,4609536,3073536
94,27.391263961791992,4609536,3073536
95,27.44905662536621,4609536,3073536
96,27.42848014831543,4609536,3073536
97,27.461183547973633,4609536,3073536
98,27.52182388305664,4609536,3073536
99,27.474048614501953,4609536,3073536
