iteration,latency (ms),total number of bytes sent,total number of bytes recv,Before Metadata and 1st Data,Metadata and 1st Data,Before 2nd Data,2nd Data,After 2nd Data
0,8172.74462890625,552961536,368641536,47.507423400878906,1901.7664794921875,6096.5556640625,83.32211303710938,43.10425567626953
1,44.73231887817383,552961536,368641536,10.19638442993164,5.9268798828125,16.8768310546875,2.337536096572876,9.035679817199707
2,41.43040084838867,552961536,368641536,10.349472045898438,2.472127914428711,17.410432815551758,1.9637759923934937,8.874367713928223
3,50.57929611206055,552961536,368641536,10.25545597076416,11.300031661987305,17.01273536682129,2.6219840049743652,9.014816284179688
4,44.65507125854492,552961536,368641536,10.107199668884277,5.894720077514648,16.843231201171875,2.4512319564819336,8.991744041442871
5,43.39740753173828,552961536,368641536,10.049023628234863,4.94979190826416,16.791648864746094,2.3264319896698,8.921855926513672
6,41.49270248413086,552961536,368641536,10.244095802307129,2.9430720806121826,16.901119232177734,2.1909759044647217,8.854144096374512
7,46.25126266479492,552961536,368641536,10.115008354187012,2.2863359451293945,16.930335998535156,5.815999984741211,9.74185562133789
8,43.12179183959961,552961536,368641536,10.134783744812012,4.118591785430908,16.981727600097656,2.7207679748535156,8.803232192993164
9,50.15964889526367,552961536,368641536,10.185279846191406,11.299519538879395,16.829280853271484,2.5855040550231934,8.894463539123535
10,50.475616455078125,552961536,368641536,10.111359596252441,11.835071563720703,17.008544921875,2.421504020690918,8.75107192993164
11,41.731231689453125,552961536,368641536,10.148256301879883,3.2157440185546875,16.91574478149414,2.236639976501465,8.868639945983887
12,45.86422348022461,552961536,368641536,10.148159980773926,7.180448055267334,16.85625648498535,2.370944023132324,8.964960098266602
13,42.55628967285156,552961536,368641536,10.175840377807617,4.298687934875488,16.893280029296875,2.0748798847198486,8.770943641662598
14,40.67852783203125,552961536,368641536,10.115360260009766,2.267551898956299,16.81865692138672,2.328000068664551,8.805919647216797
15,56.357086181640625,552961536,368641536,10.202688217163086,15.190719604492188,18.740768432617188,3.0116159915924072,8.861120223999023
16,48.132545471191406,552961536,368641536,10.15833568572998,7.797056198120117,16.861343383789062,3.907711982727051,9.057632446289062
17,43.88016128540039,552961536,368641536,10.201567649841309,5.251840114593506,16.97711944580078,2.0968000888824463,9.005279541015625
18,42.70729446411133,552961536,368641536,10.213312149047852,4.116479873657227,16.863744735717773,2.204224109649658,8.962528228759766
19,41.03721618652344,552961536,368641536,10.156096458435059,2.476191997528076,16.934240341186523,2.152384042739868,8.967391967773438
20,49.325984954833984,552961536,368641536,10.176223754882812,9.727583885192871,16.9069766998291,3.1245439052581787,9.036479949951172
21,43.51238250732422,552961536,368641536,10.137375831604004,4.919936180114746,16.938047409057617,2.0795838832855225,9.087807655334473
22,40.83488082885742,552961536,368641536,10.14185619354248,2.2879679203033447,16.894304275512695,2.196959972381592,8.970303535461426
23,54.91417694091797,552961536,368641536,10.183263778686523,14.250335693359375,16.988767623901367,4.36624002456665,8.773088455200195
24,46.55980682373047,552961536,368641536,10.40988826751709,7.785664081573486,16.870752334594727,2.19702410697937,8.955391883850098
25,45.69820785522461,552961536,368641536,10.216511726379395,7.020256042480469,16.884639739990234,2.170559883117676,9.051456451416016
26,42.58006286621094,552961536,368641536,10.212448120117188,4.05017614364624,16.96566390991211,2.1101760864257812,8.892864227294922
27,42.22643280029297,552961536,368641536,10.200287818908691,3.2887680530548096,17.09872055053711,2.0823678970336914,9.195967674255371
28,44.2421760559082,552961536,368641536,10.17955207824707,5.869472026824951,16.948863983154297,2.058432102203369,8.840096473693848
29,55.368446350097656,552961536,368641536,10.486207962036133,16.472095489501953,16.905855178833008,2.229759931564331,8.921600341796875
30,47.06140899658203,552961536,368641536,10.239520072937012,8.594143867492676,16.792959213256836,2.170207977294922,8.918656349182129
