iteration,latency (ms)
0,28.856735229492188
1,28.90790367126465
2,28.956096649169922
3,28.869152069091797
4,28.862911224365234
5,28.999616622924805
6,28.953664779663086
7,28.941247940063477
8,28.89459228515625
9,28.83011245727539
10,28.80659294128418
11,28.797407150268555
12,28.98873519897461
13,29.09561538696289
14,28.841472625732422
15,28.837472915649414
16,28.885696411132812
17,28.9204158782959
18,28.96009635925293
19,28.87334442138672
20,29.04857635498047
21,28.89321517944336
22,28.877727508544922
23,28.81283187866211
24,28.822080612182617
25,28.921695709228516
26,28.845312118530273
27,28.932575225830078
28,28.91423988342285
29,28.866527557373047
30,28.86476707458496
31,28.886079788208008
32,28.84886360168457
33,28.838239669799805
34,28.824159622192383
35,28.88457679748535
36,29.00102424621582
37,28.871871948242188
38,28.91254425048828
39,28.939231872558594
40,29.055871963500977
41,28.9583683013916
42,28.960832595825195
43,28.964704513549805
44,28.94313621520996
45,28.868511199951172
46,28.903392791748047
47,28.857376098632812
48,28.99945640563965
49,28.843807220458984
50,28.787296295166016
51,28.867935180664062
52,28.955360412597656
53,28.960159301757812
54,29.061439514160156
55,28.915903091430664
56,28.986175537109375
57,28.847551345825195
58,28.840576171875
59,28.860416412353516
60,28.947776794433594
61,28.938560485839844
62,28.856128692626953
63,29.070432662963867
64,28.925952911376953
65,29.013824462890625
66,28.923776626586914
67,28.852800369262695
68,28.842527389526367
69,28.89948844909668
70,28.889888763427734
71,28.98534393310547
72,28.888511657714844
73,28.922176361083984
74,29.097055435180664
75,28.82681655883789
76,28.856096267700195
77,28.88003158569336
78,28.856895446777344
79,28.88185691833496
80,28.93065643310547
81,28.96121597290039
82,28.850303649902344
83,28.86969566345215
84,28.819583892822266
85,28.955232620239258
86,28.89651107788086
87,29.04435157775879
88,28.87276840209961
89,28.894975662231445
90,28.89788818359375
91,28.916000366210938
92,28.8503360748291
93,29.14681625366211
94,28.888992309570312
95,28.944576263427734
96,28.93497657775879
97,29.095008850097656
98,28.91094398498535
99,28.938432693481445
