iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,4246.13232421875,552961536,368641536
1,47.38848114013672,552961536,368641536
2,42.262046813964844,552961536,368641536
3,54.85260772705078,552961536,368641536
4,39.56748962402344,552961536,368641536
5,40.43907165527344,552961536,368641536
6,41.72358322143555,552961536,368641536
7,38.47651290893555,552961536,368641536
8,39.2720947265625,552961536,368641536
9,38.6376953125,552961536,368641536
10,41.856510162353516,552961536,368641536
11,53.92345428466797,552961536,368641536
12,39.671905517578125,552961536,368641536
13,41.109535217285156,552961536,368641536
14,41.179264068603516,552961536,368641536
15,38.23660659790039,552961536,368641536
16,38.16364669799805,552961536,368641536
17,39.80659103393555,552961536,368641536
18,39.50230407714844,552961536,368641536
19,38.248382568359375,552961536,368641536
20,38.22032165527344,552961536,368641536
21,38.56499099731445,552961536,368641536
22,39.1214714050293,552961536,368641536
23,39.954654693603516,552961536,368641536
24,39.178592681884766,552961536,368641536
25,41.54393768310547,552961536,368641536
26,38.283294677734375,552961536,368641536
27,40.937408447265625,552961536,368641536
28,40.18928146362305,552961536,368641536
29,40.45439910888672,552961536,368641536
30,39.09123229980469,552961536,368641536
31,38.556575775146484,552961536,368641536
32,39.20131301879883,552961536,368641536
33,38.56662368774414,552961536,368641536
34,38.43427276611328,552961536,368641536
35,40.619232177734375,552961536,368641536
36,39.32681655883789,552961536,368641536
37,38.265342712402344,552961536,368641536
38,38.432735443115234,552961536,368641536
39,38.27062225341797,552961536,368641536
40,38.91401672363281,552961536,368641536
41,38.536991119384766,552961536,368641536
42,38.85116958618164,552961536,368641536
43,39.70985412597656,552961536,368641536
44,38.983551025390625,552961536,368641536
45,39.29244613647461,552961536,368641536
46,40.52412796020508,552961536,368641536
47,38.95017623901367,552961536,368641536
48,39.200416564941406,552961536,368641536
49,41.99763107299805,552961536,368641536
50,38.19532775878906,552961536,368641536
51,38.27337646484375,552961536,368641536
52,38.82614517211914,552961536,368641536
53,39.34364700317383,552961536,368641536
54,40.187713623046875,552961536,368641536
55,39.5294075012207,552961536,368641536
56,39.49679946899414,552961536,368641536
57,43.75667190551758,552961536,368641536
58,40.69363021850586,552961536,368641536
59,39.36924743652344,552961536,368641536
60,38.054752349853516,552961536,368641536
61,39.87071990966797,552961536,368641536
62,39.645599365234375,552961536,368641536
63,38.98963165283203,552961536,368641536
64,38.9284782409668,552961536,368641536
65,39.577056884765625,552961536,368641536
66,39.40816116333008,552961536,368641536
67,45.722015380859375,552961536,368641536
68,39.403263092041016,552961536,368641536
69,39.822208404541016,552961536,368641536
70,40.06806564331055,552961536,368641536
71,41.33203125,552961536,368641536
72,40.319488525390625,552961536,368641536
73,40.430686950683594,552961536,368641536
74,38.83635330200195,552961536,368641536
75,38.47321701049805,552961536,368641536
76,39.72563171386719,552961536,368641536
77,39.442623138427734,552961536,368641536
78,39.343711853027344,552961536,368641536
79,40.95113754272461,552961536,368641536
80,39.44287872314453,552961536,368641536
81,39.63612747192383,552961536,368641536
82,39.475135803222656,552961536,368641536
83,39.42534255981445,552961536,368641536
84,39.495487213134766,552961536,368641536
85,39.44044876098633,552961536,368641536
86,39.61747360229492,552961536,368641536
87,39.45769500732422,552961536,368641536
88,39.028831481933594,552961536,368641536
89,39.098846435546875,552961536,368641536
90,39.880191802978516,552961536,368641536
91,39.00009536743164,552961536,368641536
92,38.623008728027344,552961536,368641536
93,40.019134521484375,552961536,368641536
94,40.11529541015625,552961536,368641536
95,40.514305114746094,552961536,368641536
96,39.71958541870117,552961536,368641536
97,39.69456100463867,552961536,368641536
98,39.949214935302734,552961536,368641536
99,39.84067153930664,552961536,368641536
