iteration,latency (s)
0,0.4299497604370117
1,0.4346029758453369
2,0.42496252059936523
3,0.8701267242431641
4,0.5782575607299805
5,0.44493794441223145
6,0.8782668113708496
7,0.6062893867492676
8,0.42984914779663086
9,0.42822718620300293
10,0.43797874450683594
11,0.42304301261901855
12,0.448469877243042
13,0.4340684413909912
14,0.4568345546722412
15,0.43447399139404297
16,0.4537844657897949
17,0.45453739166259766
18,0.4642765522003174
19,0.4395575523376465
20,0.43578028678894043
21,0.44888997077941895
22,0.4393305778503418
23,0.46053576469421387
24,0.4485819339752197
25,0.45382022857666016
26,0.44140052795410156
27,0.4553811550140381
28,0.4483323097229004
29,0.4577755928039551
30,0.44053149223327637
31,0.46511125564575195
32,0.4546959400177002
33,0.45542430877685547
34,0.4309415817260742
35,0.46372270584106445
36,0.4380359649658203
37,0.44675612449645996
38,0.4336686134338379
39,0.4450650215148926
40,0.42819952964782715
41,0.4250671863555908
42,0.45549678802490234
43,0.42574143409729004
44,0.4524540901184082
45,0.4329569339752197
46,0.44896960258483887
47,0.4335780143737793
48,0.43921828269958496
49,0.7014689445495605
50,0.4458940029144287
51,0.4338972568511963
52,0.4544689655303955
53,0.4445655345916748
54,0.4756772518157959
55,0.4405679702758789
56,0.4506845474243164
57,0.4440476894378662
58,0.4419281482696533
59,0.6389527320861816
60,0.4519505500793457
61,0.44312453269958496
62,0.4569730758666992
63,0.44121265411376953
64,0.4475717544555664
65,0.4447150230407715
66,0.44356656074523926
67,0.45892858505249023
68,0.44599008560180664
69,0.4454324245452881
70,0.43779540061950684
71,0.4415261745452881
72,0.4243927001953125
73,0.4358193874359131
74,0.43547582626342773
75,0.4465501308441162
76,0.42600059509277344
77,0.4357264041900635
78,0.43105244636535645
79,0.42374587059020996
80,0.44106268882751465
81,0.4286491870880127
82,0.4552905559539795
83,0.4275076389312744
84,0.4505026340484619
85,0.4566817283630371
86,0.4462740421295166
87,0.43767499923706055
88,0.4437229633331299
89,0.4514496326446533
90,0.4503006935119629
91,0.5580174922943115
92,0.4387087821960449
93,0.4284210205078125
94,0.4454338550567627
95,0.4387826919555664
96,0.4565773010253906
97,0.43646240234375
98,0.445681095123291
99,0.4291067123413086
