iteration,latency (ms),total number of bytes sent,total number of bytes recv,Before Metadata and 1st Data,Metadata and 1st Data,Before 2nd Data,2nd Data,After 2nd Data
0,2970.91064453125,552961536,368641536,37.410526275634766,2842.51123046875,41.19289779663086,2.5037119388580322,46.66953659057617
1,48.56745529174805,552961536,368641536,10.206048011779785,2.2773759365081787,24.63212776184082,2.006592035293579,9.029631614685059
2,48.06489562988281,552961536,368641536,10.26483154296875,2.3023359775543213,23.6856632232666,2.3703360557556152,9.023327827453613
3,47.56991958618164,552961536,368641536,10.090720176696777,2.420351982116699,23.560543060302734,2.1375679969787598,8.946975708007812
4,50.62822341918945,552961536,368641536,10.061599731445312,4.43612813949585,24.84396743774414,1.9410560131072998,8.894304275512695
5,53.69721603393555,552961536,368641536,10.0382080078125,8.276800155639648,23.497055053710938,2.514847993850708,8.95529556274414
6,51.049278259277344,552961536,368641536,10.107359886169434,5.69001579284668,23.647552490234375,2.278048038482666,8.913056373596191
7,47.66067123413086,552961536,368641536,10.098719596862793,2.573472023010254,23.367136001586914,2.3453760147094727,8.865344047546387
8,50.362430572509766,552961536,368641536,10.032575607299805,5.250368118286133,23.264928817749023,2.5661439895629883,8.841983795166016
9,50.71696090698242,552961536,368641536,10.06214427947998,5.29369592666626,23.26051139831543,2.8130240440368652,8.880448341369629
10,51.53852844238281,552961536,368641536,9.997152328491211,7.017663955688477,23.104736328125,2.1971518993377686,8.812928199768066
11,47.2242546081543,552961536,368641536,9.999327659606934,2.294111967086792,22.84809684753418,2.797408103942871,8.882719993591309
12,50.20470428466797,552961536,368641536,10.001279830932617,5.30790376663208,22.6964168548584,2.956160068511963,8.828767776489258
13,52.57360076904297,552961536,368641536,9.983936309814453,7.411359786987305,22.582592010498047,3.2604799270629883,8.900032043457031
14,53.46803283691406,552961536,368641536,10.004575729370117,8.945311546325684,22.62575912475586,2.672447919845581,8.814592361450195
15,48.839454650878906,552961536,368641536,10.044896125793457,2.908224105834961,22.522815704345703,4.063039779663086,8.879103660583496
16,49.35219192504883,552961536,368641536,10.048768043518066,4.747136116027832,22.69455909729004,2.6172800064086914,8.83523178100586
17,48.359710693359375,552961536,368641536,9.985119819641113,3.74835205078125,22.5732479095459,2.800287961959839,8.84447956085205
18,47.47062301635742,552961536,368641536,10.044927597045898,2.7504639625549316,22.763872146606445,2.684000015258789,8.822367668151855
19,50.33795166015625,552961536,368641536,10.527423858642578,4.876607894897461,23.63680076599121,1.9707839488983154,8.890111923217773
20,50.29305648803711,552961536,368641536,10.01420783996582,5.322720050811768,22.826719284057617,2.667327880859375,9.056063652038574
21,48.27199935913086,552961536,368641536,10.051936149597168,3.2295360565185547,22.987455368041992,2.716480016708374,8.870816230773926
22,47.070369720458984,552961536,368641536,10.008735656738281,2.357248067855835,23.050432205200195,2.418463945388794,8.828384399414062
23,47.311614990234375,552961536,368641536,10.062687873840332,2.291424036026001,23.162559509277344,2.5315840244293213,8.859423637390137
24,47.36726379394531,552961536,368641536,10.057503700256348,2.814879894256592,22.77052879333496,2.440256118774414,8.875136375427246
25,49.641056060791016,552961536,368641536,10.056032180786133,4.725791931152344,22.53376007080078,3.045088052749634,8.870559692382812
26,49.526241302490234,552961536,368641536,10.03007984161377,4.979040145874023,22.53932762145996,2.6169281005859375,8.927616119384766
27,53.3243522644043,552961536,368641536,10.023584365844727,8.7009916305542,22.572479248046875,2.751199960708618,8.85977554321289
28,47.18467330932617,552961536,368641536,10.143872261047363,2.3513600826263428,23.136287689208984,2.250175952911377,8.889535903930664
29,48.262943267822266,552961536,368641536,10.096320152282715,2.320672035217285,23.201568603515625,2.646591901779175,9.573311805725098
30,50.619136810302734,552961536,368641536,10.04860782623291,5.454495906829834,22.483488082885742,3.406048059463501,8.824031829833984
31,48.291358947753906,552961536,368641536,10.159711837768555,3.386687994003296,22.788288116455078,2.647871971130371,8.885631561279297
32,48.29411315917969,552961536,368641536,10.079327583312988,3.7586240768432617,22.77132797241211,2.4316160678863525,8.836095809936523
33,53.35958480834961,552961536,368641536,10.065343856811523,7.099520206451416,24.393888473510742,2.520224094390869,8.860223770141602
34,49.61862564086914,552961536,368641536,10.022624015808105,3.9881279468536377,24.13225555419922,1.9993599653244019,9.037792205810547
35,47.46073532104492,552961536,368641536,10.061087608337402,2.282464027404785,23.33363151550293,2.5061120986938477,8.85865592956543
36,47.227745056152344,552961536,368641536,10.036767959594727,2.403615951538086,23.299968719482422,2.232991933822632,8.847328186035156
37,51.335105895996094,552961536,368641536,10.080415725708008,6.033279895782471,23.724031448364258,2.026400089263916,8.966464042663574
38,48.41404724121094,552961536,368641536,10.12112045288086,3.2851200103759766,23.671327590942383,2.0214719772338867,8.878335952758789
39,49.404449462890625,552961536,368641536,10.124287605285645,4.436768054962158,23.589887619018555,1.9273600578308105,8.90777587890625
40,48.03126525878906,552961536,368641536,10.201919555664062,2.3233280181884766,23.315040588378906,1.9742720127105713,9.775424003601074
41,46.95356750488281,552961536,368641536,10.063072204589844,2.3024001121520996,23.202783584594727,2.066240072250366,8.913536071777344
