iteration,latency (ms),total number of bytes sent,total number of bytes recv,Before Metadata and 1st Data,Metadata and 1st Data,Before 2nd Data,2nd Data,After 2nd Data
0,33.89295959472656,4609536,3073536,7.961952209472656,0.6261119842529297,11.328191757202148,6.373151779174805,7.278240203857422
1,34.9879035949707,4609536,3073536,7.976319789886475,7.378176212310791,11.333248138427734,0.4927999973297119,7.4813761711120605
2,30.416095733642578,4609536,3073536,8.093631744384766,1.6936639547348022,11.414976119995117,1.0739200115203857,7.812640190124512
3,28.263200759887695,4609536,3073536,8.064959526062012,0.6699519753456116,11.317440032958984,0.4444800019264221,7.418367862701416
4,27.8624324798584,4609536,3073536,8.045663833618164,0.4795520007610321,11.49120044708252,0.20684799551963806,7.322688102722168
5,28.091712951660156,4609536,3073536,8.081215858459473,0.6250240206718445,11.338560104370117,0.37382400035858154,7.355967998504639
6,28.48316764831543,4609536,3073536,8.066143989562988,0.913536012172699,11.366111755371094,0.34003201127052307,7.473567962646484
7,28.68329620361328,4609536,3073536,8.041760444641113,1.0941439867019653,11.384767532348633,0.4414080083370209,7.394303798675537
8,28.444704055786133,4609536,3073536,8.045696258544922,1.0024960041046143,11.320799827575684,0.3839679956436157,7.368000030517578
9,32.46083068847656,4609536,3073536,8.034560203552246,0.9798719882965088,11.410176277160645,4.314015865325928,7.393695831298828
10,246.79286193847656,4609536,3073536,8.118111610412598,0.9322239756584167,184.93096923828125,44.76176071166992,7.55731201171875
11,32.87299346923828,4609536,3073536,11.042783737182617,2.1663999557495117,11.377375602722168,0.5501120090484619,7.42307186126709
12,28.46031951904297,4609536,3073536,8.045920372009277,0.915552020072937,11.256095886230469,0.6159679889678955,7.313568115234375
13,28.925695419311523,4609536,3073536,8.134112358093262,1.059999942779541,11.3571195602417,0.5516800284385681,7.505631923675537
14,28.581663131713867,4609536,3073536,8.068384170532227,0.9896960258483887,11.388544082641602,0.417279988527298,7.399168014526367
15,28.498144149780273,4609536,3073536,8.126879692077637,0.8264319896697998,11.355711936950684,0.47360000014305115,7.399104118347168
16,28.352767944335938,4609536,3073536,8.035743713378906,0.9887359738349915,11.269856452941895,0.3917120099067688,7.352799892425537
17,31.133440017700195,4609536,3073536,8.061375617980957,2.2560319900512695,11.320223808288574,1.7275840044021606,7.44374418258667
18,28.427936553955078,4609536,3073536,8.087712287902832,0.8740800023078918,11.327232360839844,0.42531201243400574,7.396639823913574
19,31.69708824157715,4609536,3073536,8.111968040466309,0.8064320087432861,11.355648040771484,3.6559040546417236,7.444096088409424
20,28.501407623291016,4609536,3073536,8.110112190246582,0.8892480134963989,11.336735725402832,0.40780800580978394,7.442336082458496
21,28.329055786132812,4609536,3073536,8.046591758728027,0.9069120287895203,11.287008285522461,0.3675200045108795,7.405407905578613
22,34.11366271972656,4609536,3073536,8.02950382232666,0.9446079730987549,11.283136367797852,6.149695873260498,7.390592098236084
23,28.31430435180664,4609536,3073536,8.088095664978027,0.8386240005493164,11.278816223144531,0.42528000473976135,7.368063926696777
24,28.256895065307617,4609536,3073536,7.956575870513916,0.9467840194702148,11.287455558776855,0.39164799451828003,7.3354878425598145
25,28.171039581298828,4609536,3073536,7.971615791320801,0.8410559892654419,11.253536224365234,0.44998401403427124,7.3089599609375
26,28.203039169311523,4609536,3073536,7.951263904571533,0.8260480165481567,11.281120300292969,0.47814399003982544,7.353951930999756
27,28.440128326416016,4609536,3073536,8.137984275817871,0.7096959948539734,11.366975784301758,0.4859200119972229,7.399360179901123
28,28.243072509765625,4609536,3073536,8.104255676269531,0.6660799980163574,11.333824157714844,0.4623680114746094,7.36137580871582
29,28.67478370666504,4609536,3073536,8.124896049499512,0.7917760014533997,11.422143936157227,0.5231040120124817,7.4929280281066895
30,28.5548152923584,4609536,3073536,8.06710433959961,0.989471971988678,11.31446361541748,0.48208001255989075,7.357024192810059
31,28.98464012145996,4609536,3073536,8.062175750732422,0.9873279929161072,11.957823753356934,0.20454399287700653,7.456831932067871
32,28.689952850341797,4609536,3073536,8.148896217346191,0.9742079973220825,11.431839942932129,0.3752639889717102,7.431519985198975
33,28.207744598388672,4609536,3073536,8.021920204162598,0.8052160143852234,11.419327735900879,0.302592009305954,7.349215984344482
34,28.308448791503906,4609536,3073536,8.02121639251709,0.8464639782905579,11.260640144348145,0.5203199982643127,7.335904121398926
35,28.88921546936035,4609536,3073536,7.9626240730285645,1.4456959962844849,11.65123176574707,0.21439999341964722,7.293951988220215
36,28.656511306762695,4609536,3073536,8.060864448547363,1.0884159803390503,11.317472457885742,0.5142080187797546,7.337344169616699
37,28.1296329498291,4609536,3073536,7.994112014770508,0.8430719971656799,11.251008033752441,0.39817601442337036,7.331552028656006
38,28.502399444580078,4609536,3073536,8.252639770507812,0.794975996017456,11.315903663635254,0.41276800632476807,7.4033918380737305
39,28.204256057739258,4609536,3073536,8.107647895812988,0.5803840160369873,11.312383651733398,0.48796799778938293,7.4009599685668945
40,28.536672592163086,4609536,3073536,8.102720260620117,0.9604160189628601,11.32307243347168,0.4453760087490082,7.3909759521484375
41,28.394208908081055,4609536,3073536,8.04089641571045,0.8954880237579346,11.320416450500488,0.4538879990577698,7.369823932647705
42,28.453760147094727,4609536,3073536,8.04032039642334,0.9063040018081665,11.295968055725098,0.5291200280189514,7.367839813232422
43,29.669567108154297,4609536,3073536,8.020223617553711,0.8844159841537476,12.420736312866211,0.3624640107154846,7.479551792144775
44,28.61737632751465,4609536,3073536,8.021535873413086,1.0314559936523438,11.335007667541504,0.45763200521469116,7.453279972076416
45,28.44879913330078,4609536,3073536,8.039551734924316,0.8946560025215149,11.30726432800293,0.5086719989776611,7.388576030731201
46,28.19647979736328,4609536,3073536,7.925119876861572,0.9747200012207031,11.240384101867676,0.4721280038356781,7.273375988006592
47,28.536096572875977,4609536,3073536,8.022656440734863,1.1617920398712158,11.305024147033691,0.3816640079021454,7.35152006149292
48,28.478975296020508,4609536,3073536,7.992447853088379,1.1558079719543457,11.313440322875977,0.49276798963546753,7.212319850921631
49,28.488128662109375,4609536,3073536,7.933311939239502,1.0547840595245361,11.289183616638184,0.587007999420166,7.287168025970459
50,30.024415969848633,4609536,3073536,7.948480129241943,2.259903907775879,11.26972770690918,0.822655975818634,7.387135982513428
51,28.293920516967773,4609536,3073536,7.98576021194458,1.0110399723052979,11.243776321411133,0.4143359959125519,7.327295780181885
52,28.228927612304688,4609536,3073536,7.880224227905273,0.9874240159988403,11.214303970336914,0.5547199845314026,7.2597761154174805
53,28.51241683959961,4609536,3073536,7.93177604675293,1.1992319822311401,11.294143676757812,0.46220800280570984,7.317056179046631
54,27.951583862304688,4609536,3073536,7.893856048583984,0.8325120210647583,11.168543815612793,0.44784000515937805,7.299039840698242
55,28.483840942382812,4609536,3073536,8.031167984008789,1.102463960647583,11.285599708557129,0.44259199500083923,7.309855937957764
56,31.985567092895508,4609536,3073536,7.99945592880249,4.257791996002197,11.29190444946289,0.8335999846458435,7.291776180267334
57,28.327360153198242,4609536,3073536,7.993887901306152,0.9232320189476013,11.308223724365234,0.41462400555610657,7.3512959480285645
58,30.51055908203125,4609536,3073536,8.000800132751465,2.49289608001709,11.313119888305664,1.0862400531768799,7.295968055725098
59,28.153247833251953,4609536,3073536,7.9997758865356445,0.7923200130462646,11.334400177001953,0.35020801424980164,7.3657917976379395
60,28.378976821899414,4609536,3073536,7.965888023376465,1.0253440141677856,11.306655883789062,0.4164479970932007,7.350880146026611
