iteration,latency (ms)
0,9.20524787902832
1,9.206975936889648
2,9.209600448608398
3,11.595871925354004
4,9.175040245056152
5,9.123167991638184
6,9.518719673156738
7,9.167712211608887
8,9.181792259216309
9,9.14367961883545
10,9.328703880310059
11,9.169088363647461
12,9.232064247131348
13,9.090815544128418
14,9.25823974609375
15,9.226880073547363
16,9.092703819274902
17,9.101663589477539
18,9.172320365905762
19,9.123071670532227
20,9.255583763122559
21,9.17580795288086
22,9.1310396194458
23,9.21513557434082
24,9.116000175476074
25,9.153375625610352
26,9.156959533691406
27,9.166848182678223
28,9.120256423950195
29,9.129088401794434
30,9.153632164001465
31,9.125375747680664
32,9.140128135681152
33,9.19753646850586
34,9.122591972351074
35,9.16153621673584
36,9.118559837341309
37,9.171135902404785
38,9.152031898498535
39,9.24300765991211
40,9.173279762268066
41,9.186944007873535
42,9.216320037841797
43,9.103967666625977
44,9.503583908081055
45,9.259167671203613
46,9.16476821899414
47,9.205568313598633
48,9.122143745422363
49,9.10863971710205
50,9.120736122131348
51,9.20143985748291
52,9.137696266174316
53,9.108160018920898
54,9.169952392578125
55,9.122783660888672
56,9.110143661499023
57,9.136287689208984
58,9.15833568572998
59,9.412128448486328
60,9.236160278320312
61,9.112895965576172
62,9.154239654541016
63,9.210880279541016
64,9.101183891296387
65,9.186335563659668
66,9.118720054626465
67,9.14185619354248
68,9.130528450012207
69,9.209759712219238
70,9.114975929260254
71,9.238176345825195
72,9.29593563079834
73,9.188032150268555
74,9.109408378601074
75,9.341119766235352
76,9.093343734741211
77,9.289024353027344
78,10.064096450805664
79,9.181920051574707
80,9.149056434631348
81,9.213408470153809
82,9.1244478225708
83,9.1975679397583
84,9.134592056274414
85,9.115936279296875
86,9.069151878356934
87,9.105536460876465
88,9.197504043579102
89,9.217215538024902
90,9.13856029510498
91,9.116288185119629
92,9.942975997924805
93,9.173376083374023
94,9.170175552368164
95,9.20019245147705
96,9.171392440795898
97,9.203455924987793
98,9.282208442687988
99,9.199263572692871
