iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,14.506143569946289,552960192,368640192
1,13.80515193939209,552960192,368640192
2,14.235487937927246,552960192,368640192
3,13.884256362915039,552960192,368640192
4,17.97260856628418,552960192,368640192
5,13.866656303405762,552960192,368640192
6,14.848352432250977,552960192,368640192
7,13.843328475952148,552960192,368640192
8,13.81868839263916,552960192,368640192
9,13.932319641113281,552960192,368640192
10,13.745856285095215,552960192,368640192
11,13.870464324951172,552960192,368640192
12,13.841312408447266,552960192,368640192
13,14.63167953491211,552960192,368640192
14,14.15283203125,552960192,368640192
15,13.852031707763672,552960192,368640192
16,13.75369644165039,552960192,368640192
17,14.143839836120605,552960192,368640192
18,15.583552360534668,552960192,368640192
19,14.220928192138672,552960192,368640192
20,14.137824058532715,552960192,368640192
21,13.75062370300293,552960192,368640192
22,13.778528213500977,552960192,368640192
23,13.983807563781738,552960192,368640192
24,14.05673599243164,552960192,368640192
25,15.3505277633667,552960192,368640192
26,13.767423629760742,552960192,368640192
27,13.94377613067627,552960192,368640192
28,13.835552215576172,552960192,368640192
29,13.754303932189941,552960192,368640192
30,13.7325439453125,552960192,368640192
31,13.743552207946777,552960192,368640192
32,14.23459243774414,552960192,368640192
33,14.630528450012207,552960192,368640192
34,15.206239700317383,552960192,368640192
35,13.800895690917969,552960192,368640192
36,14.363615989685059,552960192,368640192
37,13.737600326538086,552960192,368640192
38,13.744223594665527,552960192,368640192
39,13.71174430847168,552960192,368640192
40,13.81827163696289,552960192,368640192
41,13.851712226867676,552960192,368640192
42,13.743264198303223,552960192,368640192
43,13.746720314025879,552960192,368640192
44,16.665119171142578,552960192,368640192
45,14.85155200958252,552960192,368640192
46,13.71615982055664,552960192,368640192
47,13.833951950073242,552960192,368640192
48,13.787615776062012,552960192,368640192
49,13.83955192565918,552960192,368640192
50,13.836607933044434,552960192,368640192
51,13.963552474975586,552960192,368640192
52,13.858624458312988,552960192,368640192
53,13.816736221313477,552960192,368640192
54,13.771039962768555,552960192,368640192
55,13.770943641662598,552960192,368640192
56,13.750432014465332,552960192,368640192
57,13.775775909423828,552960192,368640192
58,13.725600242614746,552960192,368640192
59,15.462944030761719,552960192,368640192
60,13.766719818115234,552960192,368640192
61,13.770079612731934,552960192,368640192
62,13.734047889709473,552960192,368640192
63,13.824031829833984,552960192,368640192
64,13.746527671813965,552960192,368640192
65,13.762368202209473,552960192,368640192
66,15.327743530273438,552960192,368640192
67,14.401408195495605,552960192,368640192
68,13.81833553314209,552960192,368640192
69,14.40608024597168,552960192,368640192
70,13.722559928894043,552960192,368640192
71,13.797632217407227,552960192,368640192
72,13.94655990600586,552960192,368640192
73,16.870975494384766,552960192,368640192
74,14.063488006591797,552960192,368640192
75,25.303552627563477,552960192,368640192
76,25.055072784423828,552960192,368640192
77,23.325855255126953,552960192,368640192
78,14.757535934448242,552960192,368640192
79,13.82249641418457,552960192,368640192
80,13.753791809082031,552960192,368640192
81,13.962335586547852,552960192,368640192
82,13.768223762512207,552960192,368640192
83,20.999391555786133,552960192,368640192
84,25.320768356323242,552960192,368640192
85,13.827808380126953,552960192,368640192
86,13.771648406982422,552960192,368640192
87,13.749088287353516,552960192,368640192
88,13.741503715515137,552960192,368640192
89,13.726911544799805,552960192,368640192
90,13.909919738769531,552960192,368640192
91,13.772319793701172,552960192,368640192
92,13.76095962524414,552960192,368640192
93,13.959648132324219,552960192,368640192
94,13.857312202453613,552960192,368640192
95,13.786656379699707,552960192,368640192
96,14.449024200439453,552960192,368640192
97,14.366880416870117,552960192,368640192
98,13.812607765197754,552960192,368640192
99,13.715616226196289,552960192,368640192
