iteration,latency (s)
0,0.3379209041595459
1,0.4979064464569092
2,0.363497257232666
3,0.32283949851989746
4,0.32712888717651367
5,0.31756162643432617
6,0.3201427459716797
7,0.42760372161865234
8,0.4225137233734131
9,0.3154780864715576
10,0.31499648094177246
11,0.3159024715423584
12,0.5046443939208984
13,0.3137392997741699
14,0.309598445892334
15,0.3125486373901367
16,0.3128068447113037
17,0.3128776550292969
18,0.31299781799316406
19,0.31294846534729004
20,0.31153392791748047
21,0.31174278259277344
22,0.31456732749938965
23,0.3107776641845703
24,0.3119494915008545
25,0.3130660057067871
26,0.3107485771179199
27,0.3143322467803955
28,0.315218448638916
29,0.31258273124694824
30,0.3111710548400879
31,0.31443333625793457
32,0.3130183219909668
33,0.3136310577392578
34,0.31081581115722656
35,0.3138899803161621
36,0.3117485046386719
37,0.3123807907104492
38,0.31827712059020996
39,0.32408595085144043
40,0.3161189556121826
41,0.30965757369995117
42,0.3113722801208496
43,0.310943603515625
44,0.3105812072753906
45,0.31763720512390137
46,0.3224012851715088
47,0.31412672996520996
48,0.3203165531158447
49,0.3213157653808594
50,0.31798338890075684
51,0.3124384880065918
52,0.3158986568450928
53,0.3177332878112793
54,0.3162119388580322
55,0.311903715133667
56,0.31168198585510254
57,0.3120718002319336
58,0.31127214431762695
59,0.3142893314361572
60,0.31095337867736816
61,0.3098945617675781
62,0.31195712089538574
63,0.31568098068237305
64,0.31858277320861816
65,0.3149452209472656
66,0.3150520324707031
67,0.31334900856018066
68,0.314471960067749
69,0.31290316581726074
70,0.3132760524749756
71,0.31494617462158203
72,0.314136266708374
73,0.3168816566467285
74,0.3130648136138916
75,0.3145020008087158
76,0.31247806549072266
77,0.31226325035095215
78,0.47179532051086426
79,0.3145256042480469
80,0.31450939178466797
81,0.31240129470825195
82,0.31253480911254883
83,0.31200599670410156
84,0.3131887912750244
85,0.3138716220855713
86,0.3184690475463867
87,0.3149423599243164
88,0.31188201904296875
89,0.3154141902923584
90,0.3160741329193115
91,0.31474757194519043
92,0.3133397102355957
93,0.3137683868408203
94,0.31586551666259766
95,0.3118283748626709
96,0.3141758441925049
97,0.3125314712524414
98,0.31539463996887207
99,0.31609416007995605
