iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,41.369022369384766,552961536,368641536
1,41.0992317199707,552961536,368641536
2,41.06003189086914,552961536,368641536
3,41.1209602355957,552961536,368641536
4,41.20755386352539,552961536,368641536
5,41.05510330200195,552961536,368641536
6,41.07865524291992,552961536,368641536
7,41.21161651611328,552961536,368641536
8,43.0852165222168,552961536,368641536
9,47.010398864746094,552961536,368641536
10,41.96083068847656,552961536,368641536
11,42.760318756103516,552961536,368641536
12,41.116737365722656,552961536,368641536
13,41.06256103515625,552961536,368641536
14,41.30364990234375,552961536,368641536
15,40.80838394165039,552961536,368641536
16,48.55168151855469,552961536,368641536
17,41.891937255859375,552961536,368641536
18,41.82304000854492,552961536,368641536
19,43.3554573059082,552961536,368641536
20,40.69782257080078,552961536,368641536
21,44.70979309082031,552961536,368641536
22,43.3818244934082,552961536,368641536
23,57.9277458190918,552961536,368641536
24,92.45654296875,552961536,368641536
25,43.863712310791016,552961536,368641536
26,43.538272857666016,552961536,368641536
27,47.47795104980469,552961536,368641536
28,42.05244827270508,552961536,368641536
29,43.46566390991211,552961536,368641536
30,43.61315155029297,552961536,368641536
31,43.220542907714844,552961536,368641536
32,40.99039840698242,552961536,368641536
33,41.17724609375,552961536,368641536
34,41.24390411376953,552961536,368641536
35,41.69363021850586,552961536,368641536
36,45.131553649902344,552961536,368641536
37,45.133121490478516,552961536,368641536
38,41.48179244995117,552961536,368641536
39,43.37324905395508,552961536,368641536
40,46.61654281616211,552961536,368641536
41,41.87846374511719,552961536,368641536
42,44.026302337646484,552961536,368641536
43,40.64284896850586,552961536,368641536
44,40.81238555908203,552961536,368641536
45,42.71731185913086,552961536,368641536
46,41.85452651977539,552961536,368641536
47,40.95948791503906,552961536,368641536
48,41.68435287475586,552961536,368641536
49,40.76777648925781,552961536,368641536
50,40.90140914916992,552961536,368641536
51,40.894718170166016,552961536,368641536
52,41.31043243408203,552961536,368641536
53,43.029598236083984,552961536,368641536
54,41.081119537353516,552961536,368641536
55,40.91872024536133,552961536,368641536
56,40.901824951171875,552961536,368641536
57,40.8603515625,552961536,368641536
58,41.68115234375,552961536,368641536
59,44.14790344238281,552961536,368641536
60,40.92502212524414,552961536,368641536
61,41.67692947387695,552961536,368641536
62,41.25676727294922,552961536,368641536
63,41.95248031616211,552961536,368641536
64,40.81264114379883,552961536,368641536
65,41.141502380371094,552961536,368641536
66,42.79151916503906,552961536,368641536
67,41.42668914794922,552961536,368641536
68,41.334815979003906,552961536,368641536
69,41.25680160522461,552961536,368641536
70,41.134464263916016,552961536,368641536
71,52.568992614746094,552961536,368641536
72,42.694976806640625,552961536,368641536
73,40.93910217285156,552961536,368641536
74,40.818817138671875,552961536,368641536
75,41.01251220703125,552961536,368641536
76,41.0568962097168,552961536,368641536
77,40.948448181152344,552961536,368641536
78,41.49398422241211,552961536,368641536
79,41.27897644042969,552961536,368641536
80,41.25939178466797,552961536,368641536
81,40.98310470581055,552961536,368641536
82,43.60745620727539,552961536,368641536
83,40.665409088134766,552961536,368641536
84,40.73955154418945,552961536,368641536
85,40.7501106262207,552961536,368641536
86,41.024288177490234,552961536,368641536
87,40.792415618896484,552961536,368641536
88,50.63676834106445,552961536,368641536
89,40.724063873291016,552961536,368641536
90,41.123775482177734,552961536,368641536
91,40.744224548339844,552961536,368641536
92,40.77859115600586,552961536,368641536
93,40.7487678527832,552961536,368641536
94,40.6300163269043,552961536,368641536
95,40.72758483886719,552961536,368641536
96,40.723358154296875,552961536,368641536
97,40.77004623413086,552961536,368641536
98,40.829376220703125,552961536,368641536
99,46.301856994628906,552961536,368641536
