iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,56.235103607177734,552961536,368641536
1,57.26976013183594,552961536,368641536
2,53.86841583251953,552961536,368641536
3,50.7334098815918,552961536,368641536
4,48.988094329833984,552961536,368641536
5,52.55459213256836,552961536,368641536
6,48.235904693603516,552961536,368641536
7,50.10713577270508,552961536,368641536
8,51.36966323852539,552961536,368641536
9,51.20844650268555,552961536,368641536
10,48.13343811035156,552961536,368641536
11,49.87900924682617,552961536,368641536
12,48.97407913208008,552961536,368641536
13,51.13612747192383,552961536,368641536
14,49.647647857666016,552961536,368641536
15,48.58086395263672,552961536,368641536
16,48.503841400146484,552961536,368641536
17,47.9582405090332,552961536,368641536
18,47.775550842285156,552961536,368641536
19,61.517982482910156,552961536,368641536
20,46.96352005004883,552961536,368641536
21,46.81740951538086,552961536,368641536
22,47.3603515625,552961536,368641536
23,48.84409713745117,552961536,368641536
24,48.56150436401367,552961536,368641536
25,47.55894470214844,552961536,368641536
26,60.718814849853516,552961536,368641536
27,46.97516632080078,552961536,368641536
28,47.00806427001953,552961536,368641536
29,50.298561096191406,552961536,368641536
30,47.300575256347656,552961536,368641536
31,48.51475143432617,552961536,368641536
32,47.655616760253906,552961536,368641536
33,47.983551025390625,552961536,368641536
34,49.814430236816406,552961536,368641536
35,47.77164840698242,552961536,368641536
36,48.245697021484375,552961536,368641536
37,47.4200325012207,552961536,368641536
38,51.05507278442383,552961536,368641536
39,47.31923294067383,552961536,368641536
40,47.89740753173828,552961536,368641536
41,48.034271240234375,552961536,368641536
42,47.99827194213867,552961536,368641536
43,48.416481018066406,552961536,368641536
44,57.199424743652344,552961536,368641536
45,49.755584716796875,552961536,368641536
46,47.962398529052734,552961536,368641536
47,47.709537506103516,552961536,368641536
48,52.08924865722656,552961536,368641536
49,52.097408294677734,552961536,368641536
50,57.010528564453125,552961536,368641536
51,49.01017761230469,552961536,368641536
52,52.0524787902832,552961536,368641536
53,48.04387283325195,552961536,368641536
54,47.59775924682617,552961536,368641536
55,49.53923034667969,552961536,368641536
56,48.54716873168945,552961536,368641536
57,100.03270721435547,552961536,368641536
58,71.83814239501953,552961536,368641536
59,48.345760345458984,552961536,368641536
60,47.72947311401367,552961536,368641536
61,48.793697357177734,552961536,368641536
62,97.86566162109375,552961536,368641536
63,47.76665496826172,552961536,368641536
64,50.22323226928711,552961536,368641536
65,68.13932800292969,552961536,368641536
66,47.27638244628906,552961536,368641536
67,49.986080169677734,552961536,368641536
68,51.09836959838867,552961536,368641536
69,49.2446403503418,552961536,368641536
70,48.571678161621094,552961536,368641536
71,51.363807678222656,552961536,368641536
72,48.34988784790039,552961536,368641536
73,50.02336120605469,552961536,368641536
74,47.89020919799805,552961536,368641536
75,47.995872497558594,552961536,368641536
76,48.64665603637695,552961536,368641536
77,57.13929748535156,552961536,368641536
78,47.7413444519043,552961536,368641536
79,48.119102478027344,552961536,368641536
80,47.73235321044922,552961536,368641536
81,53.09183883666992,552961536,368641536
82,48.54934310913086,552961536,368641536
83,48.39503860473633,552961536,368641536
84,47.578495025634766,552961536,368641536
85,47.795265197753906,552961536,368641536
86,47.53068923950195,552961536,368641536
87,49.56496047973633,552961536,368641536
88,47.5621452331543,552961536,368641536
89,47.520320892333984,552961536,368641536
90,47.764991760253906,552961536,368641536
91,47.333984375,552961536,368641536
92,47.38966369628906,552961536,368641536
93,47.48428726196289,552961536,368641536
94,47.498046875,552961536,368641536
95,49.34854507446289,552961536,368641536
96,48.390785217285156,552961536,368641536
97,47.902496337890625,552961536,368641536
98,47.40095901489258,552961536,368641536
99,48.777854919433594,552961536,368641536
