iteration,latency (ms)
0,177.46339416503906
1,177.4559326171875
2,177.46185302734375
3,177.68917846679688
4,177.2340087890625
5,177.5206756591797
6,177.44146728515625
7,177.35504150390625
8,177.39337158203125
9,177.7058868408203
10,177.61062622070312
11,177.53167724609375
12,177.2935333251953
13,177.4899139404297
14,177.4322509765625
15,177.3146209716797
16,177.26153564453125
17,177.57711791992188
18,177.52963256835938
19,177.2514190673828
20,177.11289978027344
21,177.51242065429688
22,177.38287353515625
23,177.22323608398438
24,177.46607971191406
25,177.53932189941406
26,177.52883911132812
27,177.56524658203125
28,177.6228790283203
29,177.4099884033203
30,177.31114196777344
31,177.3613739013672
32,177.29977416992188
33,177.8422088623047
34,177.4838104248047
35,177.36221313476562
36,177.3465576171875
37,177.93373107910156
38,177.6890869140625
39,177.72618103027344
40,177.4847412109375
41,177.2136688232422
42,177.47549438476562
43,177.6603546142578
44,177.22122192382812
45,177.7529296875
46,177.6049346923828
47,177.43484497070312
48,177.29580688476562
49,177.489501953125
50,177.19638061523438
51,177.69818115234375
52,177.58438110351562
53,177.48623657226562
54,177.66380310058594
55,177.7752685546875
56,177.2554168701172
57,177.574951171875
58,177.65846252441406
59,177.4562530517578
60,177.4086151123047
61,177.1466522216797
62,177.31398010253906
63,177.67958068847656
64,177.52943420410156
65,177.93382263183594
66,177.49757385253906
67,177.51577758789062
68,177.24688720703125
69,177.25485229492188
70,177.6129913330078
71,177.56211853027344
72,177.3186492919922
73,177.13885498046875
74,177.4246368408203
75,177.41619873046875
76,177.4771270751953
77,177.6775360107422
78,177.4215087890625
79,177.4179229736328
80,177.8456268310547
81,177.2943115234375
82,177.60362243652344
83,177.42335510253906
84,177.47325134277344
85,177.498779296875
86,177.2689208984375
87,177.13722229003906
88,176.7051239013672
89,177.2176055908203
90,177.3825225830078
91,177.40512084960938
92,177.6385955810547
93,177.3795166015625
94,177.40476989746094
95,177.13827514648438
96,177.42332458496094
97,177.6375732421875
98,177.51930236816406
99,177.54937744140625
