iteration,latency (ms)
0,178.03543090820312
1,177.4563446044922
2,177.54998779296875
3,177.29306030273438
4,177.85618591308594
5,177.38018798828125
6,177.05667114257812
7,177.606689453125
8,177.69686889648438
9,177.679931640625
10,177.7710723876953
11,177.3973388671875
12,177.67196655273438
13,177.3507843017578
14,177.8882293701172
15,177.28976440429688
16,177.3086395263672
17,177.66441345214844
18,177.37904357910156
19,177.4516143798828
20,177.2532501220703
21,177.62069702148438
22,177.38397216796875
23,177.27439880371094
24,177.58621215820312
25,177.77133178710938
26,177.63424682617188
27,177.3456268310547
28,177.48434448242188
29,177.443359375
30,177.54054260253906
31,177.5938262939453
32,177.61587524414062
33,177.395263671875
34,177.44102478027344
35,177.75619506835938
36,177.14976501464844
37,177.18812561035156
38,177.41087341308594
39,177.30540466308594
40,177.63938903808594
41,177.5371551513672
42,176.94639587402344
43,177.6051788330078
44,177.5333709716797
45,177.49993896484375
46,177.1785888671875
47,177.1967315673828
48,178.1107177734375
49,177.33424377441406
50,177.39695739746094
51,177.4113311767578
52,177.60304260253906
53,177.64834594726562
54,177.50636291503906
55,177.75094604492188
56,177.3711700439453
57,177.7690887451172
58,177.54908752441406
59,177.387939453125
60,177.39427185058594
61,177.28640747070312
62,177.40585327148438
63,177.0963897705078
64,177.38284301757812
65,177.47926330566406
66,177.71484375
67,177.67916870117188
68,177.15011596679688
69,177.5061492919922
70,177.62594604492188
71,177.34652709960938
72,177.2578582763672
73,177.33106994628906
74,177.61257934570312
75,177.51365661621094
76,177.17543029785156
77,177.50277709960938
78,177.402587890625
79,177.4368896484375
80,177.78863525390625
81,177.56661987304688
82,177.43536376953125
83,176.92466735839844
84,177.03811645507812
85,177.5266876220703
86,177.59170532226562
87,177.56060791015625
88,177.34422302246094
89,177.24476623535156
90,177.3131866455078
91,177.2955780029297
92,177.5056915283203
93,177.61328125
94,177.35411071777344
95,177.32659912109375
96,177.5121612548828
97,177.7216033935547
98,177.6295623779297
99,177.44947814941406
