iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,11.007840156555176,552960096,368640096
1,9.485471725463867,552960096,368640096
2,9.534144401550293,552960096,368640096
3,14.99839973449707,552960096,368640096
4,9.535167694091797,552960096,368640096
5,9.551584243774414,552960096,368640096
6,9.659199714660645,552960096,368640096
7,9.929823875427246,552960096,368640096
8,9.654047966003418,552960096,368640096
9,9.450431823730469,552960096,368640096
10,9.545503616333008,552960096,368640096
11,9.745792388916016,552960096,368640096
12,9.988832473754883,552960096,368640096
13,9.494208335876465,552960096,368640096
14,10.176032066345215,552960096,368640096
15,9.47878360748291,552960096,368640096
16,9.558048248291016,552960096,368640096
17,10.051872253417969,552960096,368640096
18,9.62822437286377,552960096,368640096
19,9.53923225402832,552960096,368640096
20,9.49942398071289,552960096,368640096
21,9.496000289916992,552960096,368640096
22,9.493760108947754,552960096,368640096
23,9.663359642028809,552960096,368640096
24,9.511296272277832,552960096,368640096
25,9.56726360321045,552960096,368640096
26,9.558879852294922,552960096,368640096
27,9.630399703979492,552960096,368640096
28,9.880224227905273,552960096,368640096
29,10.199487686157227,552960096,368640096
30,9.48249626159668,552960096,368640096
31,9.657119750976562,552960096,368640096
32,9.525376319885254,552960096,368640096
33,9.450079917907715,552960096,368640096
34,9.50879955291748,552960096,368640096
35,9.938464164733887,552960096,368640096
36,9.468735694885254,552960096,368640096
37,9.441023826599121,552960096,368640096
38,9.532032012939453,552960096,368640096
39,9.554271697998047,552960096,368640096
40,9.977408409118652,552960096,368640096
41,9.904671669006348,552960096,368640096
42,9.601663589477539,552960096,368640096
43,9.52079963684082,552960096,368640096
44,9.50550365447998,552960096,368640096
45,9.537023544311523,552960096,368640096
46,9.45366382598877,552960096,368640096
47,9.73084831237793,552960096,368640096
48,9.520447731018066,552960096,368640096
49,9.559488296508789,552960096,368640096
50,9.511872291564941,552960096,368640096
51,9.50432014465332,552960096,368640096
52,9.56169605255127,552960096,368640096
53,9.50108814239502,552960096,368640096
54,9.526111602783203,552960096,368640096
55,9.836959838867188,552960096,368640096
56,9.500991821289062,552960096,368640096
57,9.9518404006958,552960096,368640096
58,9.477503776550293,552960096,368640096
59,9.774784088134766,552960096,368640096
60,10.721599578857422,552960096,368640096
61,9.53667163848877,552960096,368640096
62,9.537728309631348,552960096,368640096
63,9.559679985046387,552960096,368640096
64,9.502592086791992,552960096,368640096
65,9.50051212310791,552960096,368640096
66,9.482815742492676,552960096,368640096
67,9.50607967376709,552960096,368640096
68,9.48748779296875,552960096,368640096
69,9.47590446472168,552960096,368640096
70,9.575008392333984,552960096,368640096
71,9.655232429504395,552960096,368640096
72,9.607839584350586,552960096,368640096
73,10.18175983428955,552960096,368640096
74,9.511263847351074,552960096,368640096
75,9.48316764831543,552960096,368640096
76,9.494400024414062,552960096,368640096
77,9.479935646057129,552960096,368640096
78,9.507295608520508,552960096,368640096
79,9.631999969482422,552960096,368640096
80,9.504416465759277,552960096,368640096
81,9.5546236038208,552960096,368640096
82,9.54355239868164,552960096,368640096
83,9.723135948181152,552960096,368640096
84,10.575360298156738,552960096,368640096
85,9.468576431274414,552960096,368640096
86,10.15385627746582,552960096,368640096
87,9.803199768066406,552960096,368640096
88,9.508543968200684,552960096,368640096
89,9.945631980895996,552960096,368640096
90,9.622559547424316,552960096,368640096
91,9.592512130737305,552960096,368640096
92,9.564607620239258,552960096,368640096
93,9.543519973754883,552960096,368640096
94,9.468000411987305,552960096,368640096
95,12.583904266357422,552960096,368640096
96,9.514847755432129,552960096,368640096
97,9.72275161743164,552960096,368640096
98,9.45248031616211,552960096,368640096
99,10.530112266540527,552960096,368640096
