iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,13.333120346069336,552960096,368640096
1,9.904928207397461,552960096,368640096
2,14.988927841186523,552960096,368640096
3,17.463199615478516,552960096,368640096
4,9.662976264953613,552960096,368640096
5,9.833536148071289,552960096,368640096
6,9.527263641357422,552960096,368640096
7,9.624992370605469,552960096,368640096
8,9.46729564666748,552960096,368640096
9,9.478143692016602,552960096,368640096
10,9.497440338134766,552960096,368640096
11,9.580960273742676,552960096,368640096
12,9.611680030822754,552960096,368640096
13,9.864992141723633,552960096,368640096
14,10.720416069030762,552960096,368640096
15,9.603967666625977,552960096,368640096
16,9.701215744018555,552960096,368640096
17,9.965920448303223,552960096,368640096
18,9.929375648498535,552960096,368640096
19,9.66988754272461,552960096,368640096
20,10.461376190185547,552960096,368640096
21,9.804544448852539,552960096,368640096
22,9.583295822143555,552960096,368640096
23,10.53551959991455,552960096,368640096
24,9.655072212219238,552960096,368640096
25,9.51801586151123,552960096,368640096
26,10.528767585754395,552960096,368640096
27,9.821632385253906,552960096,368640096
28,9.49619197845459,552960096,368640096
29,9.714176177978516,552960096,368640096
30,9.476287841796875,552960096,368640096
31,9.510623931884766,552960096,368640096
32,9.505215644836426,552960096,368640096
33,9.626751899719238,552960096,368640096
34,9.501407623291016,552960096,368640096
35,9.511008262634277,552960096,368640096
36,9.9486722946167,552960096,368640096
37,9.517279624938965,552960096,368640096
38,10.370719909667969,552960096,368640096
39,9.617024421691895,552960096,368640096
40,9.824928283691406,552960096,368640096
41,9.49449634552002,552960096,368640096
42,10.581119537353516,552960096,368640096
43,9.486271858215332,552960096,368640096
44,9.597151756286621,552960096,368640096
45,9.517375946044922,552960096,368640096
46,10.057472229003906,552960096,368640096
47,9.47372817993164,552960096,368640096
48,9.470015525817871,552960096,368640096
49,9.503487586975098,552960096,368640096
50,9.682175636291504,552960096,368640096
51,9.626463890075684,552960096,368640096
52,9.638303756713867,552960096,368640096
53,9.519136428833008,552960096,368640096
54,9.55942440032959,552960096,368640096
55,9.476223945617676,552960096,368640096
56,9.499296188354492,552960096,368640096
57,9.491040229797363,552960096,368640096
58,9.498623847961426,552960096,368640096
59,9.705183982849121,552960096,368640096
60,9.621376037597656,552960096,368640096
61,10.328288078308105,552960096,368640096
62,9.641471862792969,552960096,368640096
63,9.51478385925293,552960096,368640096
64,9.516672134399414,552960096,368640096
65,9.535103797912598,552960096,368640096
66,9.479840278625488,552960096,368640096
67,9.831680297851562,552960096,368640096
68,9.57862377166748,552960096,368640096
69,9.474623680114746,552960096,368640096
70,9.613568305969238,552960096,368640096
71,9.522848129272461,552960096,368640096
72,9.597151756286621,552960096,368640096
73,9.465696334838867,552960096,368640096
74,9.566975593566895,552960096,368640096
75,9.50607967376709,552960096,368640096
76,9.708703994750977,552960096,368640096
77,9.87168025970459,552960096,368640096
78,9.724320411682129,552960096,368640096
79,9.569151878356934,552960096,368640096
80,9.510784149169922,552960096,368640096
81,9.516160011291504,552960096,368640096
82,9.48748779296875,552960096,368640096
83,9.52400016784668,552960096,368640096
84,10.028063774108887,552960096,368640096
85,9.578399658203125,552960096,368640096
86,9.966560363769531,552960096,368640096
87,10.113247871398926,552960096,368640096
88,9.55628776550293,552960096,368640096
89,9.594464302062988,552960096,368640096
90,9.523551940917969,552960096,368640096
91,9.52892780303955,552960096,368640096
92,9.456928253173828,552960096,368640096
93,9.442367553710938,552960096,368640096
94,9.585023880004883,552960096,368640096
95,9.505599975585938,552960096,368640096
96,9.493247985839844,552960096,368640096
97,9.452223777770996,552960096,368640096
98,9.477279663085938,552960096,368640096
99,9.497023582458496,552960096,368640096
