iteration,latency (s)
0,0.6246204376220703
1,0.6248118877410889
2,0.6253542900085449
3,0.6319797039031982
4,0.6313128471374512
5,0.628915548324585
6,0.631829023361206
7,0.6235392093658447
8,0.6266510486602783
9,0.621671199798584
10,0.6278808116912842
11,0.6204080581665039
12,0.6203296184539795
13,0.7469940185546875
14,0.6204242706298828
15,0.6293377876281738
16,0.620955228805542
17,0.6289370059967041
18,0.6198921203613281
19,0.6256082057952881
20,0.6296546459197998
21,0.62131667137146
22,0.6294417381286621
23,0.6215100288391113
24,0.6282963752746582
25,0.6237361431121826
26,0.6287872791290283
27,0.6284897327423096
28,0.6204779148101807
29,0.6287040710449219
30,0.62400221824646
31,0.6278438568115234
32,0.6208047866821289
33,0.6262598037719727
34,0.6212673187255859
35,0.6211342811584473
36,0.6324489116668701
37,0.6223850250244141
38,0.6309313774108887
39,0.6228594779968262
40,0.6317427158355713
41,0.6228015422821045
42,0.6227149963378906
43,0.6213922500610352
44,0.6249818801879883
45,0.6344895362854004
46,0.6334719657897949
47,0.6285514831542969
48,0.6224637031555176
49,0.9636719226837158
50,0.6279218196868896
51,0.6279306411743164
52,0.6289288997650146
53,0.6283242702484131
54,0.6272351741790771
55,0.6302802562713623
56,0.6223580837249756
57,0.6325793266296387
58,0.6215715408325195
59,0.6320364475250244
60,0.6210217475891113
61,0.6258461475372314
62,0.6212010383605957
63,0.6228573322296143
64,0.6208148002624512
65,0.6216237545013428
66,0.6211624145507812
67,0.6222982406616211
68,0.6226768493652344
69,0.6298682689666748
70,0.6238853931427002
71,0.6225659847259521
72,0.6264152526855469
73,0.640192985534668
74,0.6275100708007812
75,0.6264715194702148
76,0.6364467144012451
77,0.6256396770477295
78,0.6245810985565186
79,0.6245758533477783
80,0.6240310668945312
81,0.6246974468231201
82,0.6235997676849365
83,0.6244833469390869
84,0.6267828941345215
85,0.624244213104248
86,0.633622407913208
87,0.6307988166809082
88,0.626178503036499
89,0.6301448345184326
90,0.6235017776489258
91,0.622793436050415
92,0.6265537738800049
93,0.6230943202972412
94,0.6214721202850342
95,0.6226191520690918
96,0.6209502220153809
97,0.6356515884399414
98,0.6295804977416992
99,0.6334850788116455
