iteration,latency (ms),total number of bytes sent,total number of bytes recv,Before Metadata and 1st Data,Metadata and 1st Data,Before 2nd Data,2nd Data,After 2nd Data
0,54.516448974609375,552961536,368641536,15.936448097229004,2.317919969558716,24.808191299438477,1.9459840059280396,9.070719718933105
1,56.8171501159668,552961536,368641536,10.197343826293945,6.738880157470703,23.930591583251953,1.9432320594787598,13.590047836303711
2,47.865535736083984,552961536,368641536,10.234848022460938,2.2908480167388916,23.858047485351562,1.9459199905395508,9.12384033203125
3,47.691009521484375,552961536,368641536,10.21395206451416,2.2739200592041016,23.67500877380371,1.9962559938430786,9.117919921875
4,47.367679595947266,552961536,368641536,10.30668830871582,2.2919681072235107,23.29529571533203,2.0037119388580322,9.06214427947998
5,48.911903381347656,552961536,368641536,10.199904441833496,2.3194239139556885,24.34307289123535,1.9505599737167358,9.142239570617676
6,48.08156967163086,552961536,368641536,10.2225923538208,2.436800003051758,23.843711853027344,1.9582719802856445,9.20355224609375
7,47.58367919921875,552961536,368641536,10.230048179626465,2.280479907989502,23.488704681396484,2.034303903579712,9.140543937683105
8,49.94540786743164,552961536,368641536,10.297311782836914,4.4962239265441895,23.681503295898438,1.9873919486999512,9.06492805480957
9,47.68864059448242,552961536,368641536,10.233920097351074,2.2724480628967285,23.471296310424805,1.9461439847946167,9.345312118530273
10,47.38131332397461,552961536,368641536,10.232352256774902,2.2925119400024414,23.345600128173828,1.9472639560699463,9.141216278076172
11,47.266624450683594,552961536,368641536,10.189087867736816,2.2811520099639893,23.33091163635254,1.9439680576324463,9.11257553100586
12,47.43507385253906,552961536,368641536,10.227168083190918,2.2811200618743896,23.469568252563477,1.9317439794540405,9.106016159057617
13,47.63577651977539,552961536,368641536,10.239520072937012,2.280384063720703,23.5447998046875,1.9603840112686157,9.187007904052734
14,47.47043228149414,552961536,368641536,10.275712013244629,2.2901439666748047,23.38960075378418,1.9724160432815552,9.12399959564209
15,48.03526306152344,552961536,368641536,10.259712219238281,2.303136110305786,23.373119354248047,2.5229439735412598,9.166560173034668
