iteration,latency (ms),total number of bytes sent,total number of bytes recv,Before Metadata and 1st Data,Metadata and 1st Data,Before 2nd Data,2nd Data,After 2nd Data
0,34.33705520629883,4609536,3073536,8.180928230285645,0.4042240083217621,13.04041576385498,0.21507200598716736,12.146559715270996
1,34.676639556884766,4609536,3073536,8.196991920471191,0.4254719913005829,13.37110424041748,4.805408000946045,7.530240058898926
2,29.188159942626953,4609536,3073536,8.099776268005371,0.3985919952392578,12.671839714050293,0.20211200416088104,7.468639850616455
3,30.225791931152344,4609536,3073536,8.127488136291504,0.43030399084091187,13.544256210327148,0.2030400037765503,7.581952095031738
4,34.80553436279297,4609536,3073536,8.146592140197754,5.258431911468506,13.295007705688477,0.20396800339221954,7.56387186050415
5,29.58425521850586,4609536,3073536,8.11689567565918,0.4347839951515198,12.904159545898438,0.22224000096321106,7.572351932525635
6,30.385440826416016,4609536,3073536,8.18505573272705,0.41116800904273987,13.425087928771973,0.20124800503253937,7.829311847686768
7,29.31667137145996,4609536,3073536,8.071968078613281,0.4188160002231598,12.708959579467773,0.192671999335289,7.5787200927734375
8,31.081087112426758,4609536,3073536,8.196224212646484,0.4220159947872162,13.790975570678711,0.776416003704071,7.56163215637207
9,29.44099235534668,4609536,3073536,8.074336051940918,0.40854400396347046,12.916192054748535,0.19331200420856476,7.514016151428223
10,30.280607223510742,4609536,3073536,8.175935745239258,0.41606399416923523,13.589792251586914,0.19779199361801147,7.569952011108398
11,29.9932804107666,4609536,3073536,8.124320030212402,0.4182719886302948,13.3189115524292,0.2104959934949875,7.583903789520264
12,30.10291290283203,4609536,3073536,8.15999984741211,0.411327987909317,13.39635181427002,0.21145600080490112,7.584320068359375
13,29.887136459350586,4609536,3073536,8.114975929260254,0.4145280122756958,13.232383728027344,0.21532799303531647,7.5569281578063965
14,29.604991912841797,4609536,3073536,8.079808235168457,0.40854400396347046,13.04860782623291,0.21583999693393707,7.5175042152404785
15,29.88105583190918,4609536,3073536,8.20297622680664,0.42665600776672363,13.145248413085938,0.20496000349521637,7.549920082092285
16,30.2794246673584,4609536,3073536,8.199199676513672,0.4121280014514923,13.552288055419922,0.21612800657749176,7.5457282066345215
17,29.346208572387695,4609536,3073536,8.113216400146484,0.40886399149894714,12.782112121582031,0.20364800095558167,7.494368076324463
18,31.15679931640625,4609536,3073536,8.148575782775879,0.41916799545288086,14.387200355529785,0.2943359911441803,7.543712139129639
19,29.562368392944336,4609536,3073536,8.12342357635498,0.4330559968948364,12.874112129211426,0.2253119945526123,7.559999942779541
20,29.352575302124023,4609536,3073536,8.077887535095215,0.4280320107936859,12.794591903686523,0.20262399315834045,7.502367973327637
21,29.988544464111328,4609536,3073536,8.100480079650879,0.4248639941215515,13.264927864074707,0.2025279998779297,7.6104960441589355
22,29.548255920410156,4609536,3073536,8.049983978271484,0.40956801176071167,12.725503921508789,0.48950400948524475,7.5167999267578125
23,29.08336067199707,4609536,3073536,8.071743965148926,0.415008008480072,12.551008224487305,0.21087999641895294,7.488607883453369
24,29.389984130859375,4609536,3073536,8.130623817443848,0.42719998955726624,12.704447746276855,0.19606399536132812,7.595071792602539
25,29.827104568481445,4609536,3073536,8.122336387634277,0.43167999386787415,13.155200004577637,0.2134079933166504,7.556352138519287
26,30.455551147460938,4609536,3073536,8.2359037399292,0.4359999895095825,13.636575698852539,0.22057600319385529,7.5764479637146
27,30.022783279418945,4609536,3073536,8.114175796508789,0.5908480286598206,13.232159614562988,0.21199999749660492,7.532832145690918
28,29.743711471557617,4609536,3073536,8.129664421081543,0.4142400026321411,12.885151863098145,0.4471360146999359,7.532256126403809
29,30.768640518188477,4609536,3073536,8.224896430969238,0.45238399505615234,13.942912101745605,0.21887999773025513,7.579135894775391
