iteration,latency (ms),total number of bytes sent,total number of bytes recv,Before Metadata and 1st Data,Metadata and 1st Data,Before 2nd Data,2nd Data,After 2nd Data
0,41.181793212890625,552961536,368641536,10.330816268920898,2.2604479789733887,17.05833625793457,1.9436160326004028,9.238688468933105
1,41.267967224121094,552961536,368641536,10.401823997497559,2.2943038940429688,17.108671188354492,1.9570879936218262,9.149824142456055
2,41.21161651611328,552961536,368641536,10.44489574432373,2.2685439586639404,17.050304412841797,1.9783680438995361,9.093759536743164
3,41.176353454589844,552961536,368641536,10.401887893676758,2.276927947998047,17.072895050048828,1.9494400024414062,9.122655868530273
4,41.20793533325195,552961536,368641536,10.343168258666992,2.3179519176483154,17.0644474029541,1.9715839624404907,9.166048049926758
5,43.506622314453125,552961536,368641536,10.564224243164062,3.676448106765747,17.18070411682129,2.6011199951171875,9.125696182250977
6,44.62607955932617,552961536,368641536,10.668671607971191,4.1727681159973145,17.11814308166504,3.1532480716705322,9.159711837768555
7,41.1728630065918,552961536,368641536,10.298399925231934,2.2931840419769287,17.077407836914062,2.0730879306793213,9.08028793334961
8,41.211936950683594,552961536,368641536,10.36508846282959,2.2684481143951416,17.023296356201172,2.0114240646362305,9.196352005004883
9,41.11568069458008,552961536,368641536,10.331487655639648,2.280479907989502,17.03763198852539,2.005311965942383,9.110976219177246
10,41.108638763427734,552961536,368641536,10.355968475341797,2.2968320846557617,17.074848175048828,1.9614399671554565,9.080063819885254
11,41.086849212646484,552961536,368641536,10.318016052246094,2.293056011199951,17.083295822143555,1.9540159702301025,9.089599609375
12,41.26259231567383,552961536,368641536,10.377344131469727,2.285536050796509,17.109376907348633,1.9798400402069092,9.158944129943848
13,41.12278366088867,552961536,368641536,10.349696159362793,2.259392023086548,17.12063980102539,1.9578239917755127,9.092255592346191
14,41.24764633178711,552961536,368641536,10.45132827758789,2.273184061050415,17.06671905517578,1.9386240243911743,9.167200088500977
15,43.163936614990234,552961536,368641536,10.345696449279785,4.023392200469971,17.03923225402832,2.366879940032959,9.053248405456543
16,41.43756866455078,552961536,368641536,10.373855590820312,2.517695903778076,17.086687088012695,1.967519998550415,9.138591766357422
17,41.073184967041016,552961536,368641536,10.39897632598877,2.2669119834899902,16.982112884521484,1.9723520278930664,9.115615844726562
18,41.11587142944336,552961536,368641536,10.39187240600586,2.3168959617614746,16.999263763427734,1.9439040422439575,9.127103805541992
19,41.15692901611328,552961536,368641536,10.409215927124023,2.2511041164398193,17.03011131286621,1.984447956085205,9.100128173828125
20,42.726593017578125,552961536,368641536,10.316608428955078,3.270400047302246,17.0314884185791,2.6003520488739014,9.170111656188965
21,43.384639739990234,552961536,368641536,10.373632431030273,2.272671937942505,19.344608306884766,1.950495958328247,9.102208137512207
22,41.01126480102539,552961536,368641536,10.298368453979492,2.2778239250183105,16.975679397583008,1.9959360361099243,9.125375747680664
23,94.89794921875,552961536,368641536,32.39664077758789,2.9613120555877686,19.39129638671875,3.013375997543335,33.50940704345703
24,41.20841598510742,552961536,368641536,10.389920234680176,2.304703950881958,17.01750373840332,2.047775983810425,9.101344108581543
25,51.696128845214844,552961536,368641536,10.570272445678711,5.862688064575195,17.847135543823242,6.980639934539795,9.542464256286621
26,41.32124710083008,552961536,368641536,10.427295684814453,2.2573440074920654,17.06934356689453,2.030303955078125,9.154623985290527
27,94.98070526123047,552961536,368641536,10.403360366821289,51.68067169189453,17.093631744384766,6.3376641273498535,9.122688293457031
28,41.59475326538086,552961536,368641536,10.440287590026855,2.4266879558563232,17.182783126831055,2.03222393989563,9.158016204833984
29,40.88768005371094,552961536,368641536,10.280991554260254,2.285856008529663,16.993568420410156,1.957152009010315,9.027872085571289
30,41.15379333496094,552961536,368641536,10.31833553314209,2.402240037918091,16.97088050842285,2.029344081878662,9.083999633789062
31,41.08118438720703,552961536,368641536,10.337311744689941,2.25980806350708,16.984512329101562,2.078495979309082,9.077695846557617
32,41.19865417480469,552961536,368641536,10.331775665283203,2.298527956008911,17.007007598876953,2.091104030609131,9.125120162963867
33,41.03606414794922,552961536,368641536,10.301695823669434,2.2607359886169434,17.014272689819336,2.007807970046997,9.10870361328125
34,41.03388977050781,552961536,368641536,10.304256439208984,2.2679359912872314,16.989503860473633,2.0214080810546875,9.113375663757324
35,41.03936004638672,552961536,368641536,10.31760025024414,2.316767930984497,16.99158477783203,1.9777920246124268,9.097503662109375
36,42.4453125,552961536,368641536,11.323455810546875,2.3286080360412598,17.361183166503906,1.9534720182418823,9.126976013183594
37,40.981407165527344,552961536,368641536,10.288928031921387,2.272991895675659,16.953184127807617,2.0201919078826904,9.108287811279297
38,41.01273727416992,552961536,368641536,10.358624458312988,2.26364803314209,16.91276741027832,2.0357120037078857,9.074943542480469
39,41.11119842529297,552961536,368641536,10.3438081741333,2.275712013244629,17.004064559936523,2.0027201175689697,9.146143913269043
40,41.20867156982422,552961536,368641536,10.314623832702637,2.2630081176757812,16.945920944213867,2.2004799842834473,9.145343780517578
41,41.04444885253906,552961536,368641536,10.332032203674316,2.2560319900512695,16.94108772277832,2.093600034713745,9.083935737609863
42,40.93436813354492,552961536,368641536,10.334400177001953,2.2628800868988037,16.935039520263672,1.9705920219421387,9.09552001953125
43,44.574432373046875,552961536,368641536,10.367168426513672,2.269376039505005,16.96463966369629,2.0328640937805176,12.51318359375
44,41.56198501586914,552961536,368641536,10.271136283874512,2.5629758834838867,16.987648010253906,2.317919969558716,9.08614444732666
45,41.30710220336914,552961536,368641536,10.365471839904785,2.4388160705566406,16.98886489868164,2.0585598945617676,9.111231803894043
46,41.37353515625,552961536,368641536,10.354207992553711,2.5713601112365723,16.931711196899414,2.042815923690796,9.099712371826172
47,40.9865608215332,552961536,368641536,10.341343879699707,2.249664068222046,16.920799255371094,1.9916800260543823,9.145759582519531
48,40.94035339355469,552961536,368641536,10.30345630645752,2.2854080200195312,16.9652156829834,1.964128017425537,9.080415725708008
49,40.97123336791992,552961536,368641536,10.311039924621582,2.2527999877929688,16.96236801147461,2.014240026473999,9.071359634399414
50,41.092830657958984,552961536,368641536,10.351584434509277,2.2820799350738525,17.013568878173828,1.9790079593658447,9.125344276428223
51,40.98195266723633,552961536,368641536,10.371808052062988,2.274496078491211,16.93244743347168,1.9784640073776245,9.091232299804688
52,41.1798095703125,552961536,368641536,10.312031745910645,2.3195199966430664,17.065311431884766,2.017888069152832,9.125472068786621
53,43.30051040649414,552961536,368641536,10.323776245117188,2.2554240226745605,16.91689682006836,1.9975359439849854,11.43455982208252
54,41.14316940307617,552961536,368641536,10.317119598388672,2.273184061050415,16.96451187133789,2.046623945236206,9.20678424835205
55,41.01679992675781,552961536,368641536,10.318464279174805,2.308288097381592,16.915775299072266,2.0169599056243896,9.118911743164062
56,41.008480072021484,552961536,368641536,10.336511611938477,2.256959915161133,16.9552001953125,1.99782395362854,9.124992370605469
57,41.18864059448242,552961536,368641536,10.33948802947998,2.3539841175079346,16.949663162231445,2.059999942779541,9.136256217956543
58,40.98393630981445,552961536,368641536,10.312416076660156,2.299168109893799,16.912479400634766,1.9510079622268677,9.169952392578125
59,40.893089294433594,552961536,368641536,10.322879791259766,2.285151958465576,16.924480438232422,1.967136025428772,9.060064315795898
60,41.120670318603516,552961536,368641536,10.329983711242676,2.2710399627685547,16.949119567871094,1.9989759922027588,9.227840423583984
61,40.964576721191406,552961536,368641536,10.339936256408691,2.259392023086548,16.953983306884766,1.9918400049209595,9.084480285644531
62,40.94009780883789,552961536,368641536,10.304320335388184,2.280287981033325,16.930784225463867,1.9945600032806396,9.088576316833496
63,40.91865539550781,552961536,368641536,10.325984001159668,2.25216007232666,16.9050235748291,2.0238399505615234,9.065119743347168
64,40.89238357543945,552961536,368641536,10.315103530883789,2.260864019393921,16.975648880004883,1.946720004081726,9.053824424743652
65,40.90556716918945,552961536,368641536,10.344544410705566,2.2773120403289795,16.9136962890625,1.963104009628296,9.071776390075684
66,41.056800842285156,552961536,368641536,10.392255783081055,2.2556800842285156,16.908672332763672,1.9630080461502075,9.130463600158691
