iteration,latency (ms),total number of bytes sent,total number of bytes recv,Before Metadata and 1st Data,Metadata and 1st Data,Before 2nd Data,2nd Data,After 2nd Data
0,28.2390079498291,4609536,3073536,8.194623947143555,0.427264004945755,11.44371223449707,0.21321600675582886,7.63043212890625
1,28.42412757873535,4609536,3073536,8.2293119430542,0.41782400012016296,11.480287551879883,0.20710399746894836,7.764800071716309
2,30.302400588989258,4609536,3073536,8.193632125854492,2.04803204536438,11.526304244995117,0.6725760102272034,7.522560119628906
3,28.21708869934082,4609536,3073536,8.140512466430664,0.4136959910392761,11.588447570800781,0.2072640061378479,7.545375823974609
4,28.96518325805664,4609536,3073536,8.173567771911621,0.48131200671195984,12.173088073730469,0.23334400355815887,7.570720195770264
5,28.46588706970215,4609536,3073536,8.321120262145996,0.4636479914188385,11.56054401397705,0.20579199492931366,7.5767998695373535
6,28.500288009643555,4609536,3073536,8.234432220458984,0.42454400658607483,11.598272323608398,0.22575999796390533,7.697504043579102
7,28.31875228881836,4609536,3073536,8.181023597717285,0.41276800632476807,11.555583953857422,0.2258560061454773,7.6249918937683105
8,28.51366424560547,4609536,3073536,8.391200065612793,0.4298880100250244,11.546112060546875,0.20803199708461761,7.560704231262207
9,28.212799072265625,4609536,3073536,8.207903861999512,0.4360960125923157,11.476544380187988,0.19913600385189056,7.565792083740234
10,28.506975173950195,4609536,3073536,8.276960372924805,0.40761598944664,11.656736373901367,0.2027519941329956,7.636256217956543
11,28.86079978942871,4609536,3073536,8.38150405883789,0.4315199851989746,11.652928352355957,0.21756799519062042,7.830751895904541
12,28.53548812866211,4609536,3073536,8.303936004638672,0.44435200095176697,11.572383880615234,0.22310400009155273,7.656256198883057
13,28.664127349853516,4609536,3073536,8.280768394470215,0.42633599042892456,11.663776397705078,0.21359999477863312,7.761343955993652
14,28.229536056518555,4609536,3073536,8.128928184509277,0.40720000863075256,11.577695846557617,0.20630399882793427,7.569151878356934
15,28.55513572692871,4609536,3073536,8.246879577636719,0.42764800786972046,11.607392311096191,0.2178560048341751,7.73635196685791
16,28.271072387695312,4609536,3073536,8.267935752868652,0.41363200545310974,11.4901762008667,0.19974400103092194,7.579552173614502
17,28.23017692565918,4609536,3073536,8.169856071472168,0.40745601058006287,11.51420783996582,0.2104959934949875,7.604767799377441
18,28.276575088500977,4609536,3073536,8.256064414978027,0.4174079895019531,11.499648094177246,0.19897599518299103,7.585631847381592
19,28.236160278320312,4609536,3073536,8.160767555236816,0.43775999546051025,11.490655899047852,0.21199999749660492,7.592639923095703
20,28.006528854370117,4609536,3073536,8.13043212890625,0.41808000206947327,11.39350414276123,0.21001599729061127,7.537856101989746
21,28.315488815307617,4609536,3073536,8.294848442077637,0.42454400658607483,11.487168312072754,0.19871999323368073,7.592031955718994
22,28.05881690979004,4609536,3073536,8.136863708496094,0.4254080057144165,11.437472343444824,0.20668800175189972,7.513408184051514
23,28.48748779296875,4609536,3073536,8.217120170593262,0.4835520088672638,11.760224342346191,0.211776003241539,7.486720085144043
24,28.413055419921875,4609536,3073536,8.234496116638184,0.4277760088443756,11.653375625610352,0.21750399470329285,7.555808067321777
25,28.428895950317383,4609536,3073536,8.182047843933105,0.41942399740219116,11.597696304321289,0.20678399503231049,7.705503940582275
26,28.64896011352539,4609536,3073536,8.2609281539917,0.4047679901123047,11.581279754638672,0.21756799519062042,7.8664960861206055
27,28.128799438476562,4609536,3073536,8.174592018127441,0.41625601053237915,11.467935562133789,0.2165759950876236,7.532703876495361
28,28.38092803955078,4609536,3073536,8.151776313781738,0.411327987909317,11.546015739440918,0.2160000056028366,7.727359771728516
29,28.72380828857422,4609536,3073536,8.300000190734863,0.424127995967865,11.686079978942871,0.21571199595928192,7.773824214935303
30,28.353599548339844,4609536,3073536,8.267231941223145,0.42239999771118164,11.538528442382812,0.21660800278186798,7.590240001678467
31,28.335487365722656,4609536,3073536,8.255488395690918,0.4105280041694641,11.548831939697266,0.20640000700950623,7.5730881690979
