iteration,latency (s)
0,0.512547492980957
1,0.5099599361419678
2,0.5092427730560303
3,0.5075490474700928
4,0.5129132270812988
5,0.5122122764587402
6,0.5182583332061768
7,0.7277514934539795
8,0.5135784149169922
9,0.5103445053100586
10,0.5092883110046387
11,0.5051844120025635
12,0.5042059421539307
13,0.5060920715332031
14,0.52512526512146
15,0.5056500434875488
16,0.5110945701599121
17,0.5027980804443359
18,0.5034782886505127
19,0.5092391967773438
20,0.508843183517456
21,0.5031101703643799
22,0.5049569606781006
23,0.5053658485412598
24,0.5030295848846436
25,0.5144069194793701
26,0.518634557723999
27,0.5064454078674316
28,0.5044243335723877
29,0.5036275386810303
30,0.5035464763641357
31,0.5091147422790527
32,0.5053963661193848
33,0.5100774765014648
34,0.5071549415588379
35,0.5035350322723389
36,0.5051414966583252
37,0.5051026344299316
38,0.5055508613586426
39,0.5070490837097168
40,0.504857063293457
41,0.5044431686401367
42,0.50357985496521
43,0.5144715309143066
44,0.5084729194641113
45,0.6624376773834229
46,0.5024528503417969
47,0.5105023384094238
48,0.504934549331665
49,0.5067152976989746
50,0.5060319900512695
51,0.5030734539031982
52,0.5055432319641113
53,0.5085384845733643
54,0.5029487609863281
55,0.5106399059295654
56,0.5034685134887695
57,0.5051381587982178
58,0.5069568157196045
59,0.5039181709289551
60,0.5098862648010254
61,0.5061662197113037
62,0.504974365234375
63,0.5031588077545166
64,0.5042026042938232
65,0.5093474388122559
66,0.5028753280639648
67,0.5122911930084229
68,0.5070364475250244
69,0.505810022354126
70,0.5045123100280762
71,0.5027916431427002
72,0.5041491985321045
73,0.5043356418609619
74,0.5057373046875
75,0.5046765804290771
76,0.5065019130706787
77,0.5044028759002686
78,0.5125906467437744
79,0.5064370632171631
80,0.5079073905944824
81,0.5058844089508057
82,0.5049934387207031
83,0.5080826282501221
84,0.7837672233581543
85,0.5058228969573975
86,0.5039215087890625
87,0.5039999485015869
88,0.772963285446167
89,0.5062077045440674
90,0.5032753944396973
91,0.5044219493865967
92,0.5037312507629395
93,0.5051896572113037
94,0.5116410255432129
95,0.5078487396240234
96,0.5074377059936523
97,0.502392053604126
98,0.5033135414123535
99,0.7131505012512207
