iteration,latency (ms),total number of bytes sent,total number of bytes recv,Before Metadata and 1st Data,Metadata and 1st Data,Before 2nd Data,2nd Data,After 2nd Data
0,47.55721664428711,552961536,368641536,10.245887756347656,5.104703903198242,17.444799423217773,1.9803520441055298,12.370495796203613
1,41.258750915527344,552961536,368641536,10.328512191772461,2.28108811378479,17.08198356628418,1.9418879747390747,9.2673921585083
2,41.31340789794922,552961536,368641536,10.387999534606934,2.2879679203033447,17.13667106628418,1.9624639749526978,9.169343948364258
3,41.12483215332031,552961536,368641536,10.314240455627441,2.271615982055664,17.079999923706055,1.9440959692001343,9.153087615966797
4,41.13817596435547,552961536,368641536,10.31379222869873,2.286463975906372,17.09561538696289,1.9433280229568481,9.138591766357422
5,41.04707336425781,552961536,368641536,10.232640266418457,2.2684481143951416,17.082143783569336,1.9652479887008667,9.14031982421875
6,41.09036636352539,552961536,368641536,10.253376007080078,2.271552085876465,17.136768341064453,1.9356800317764282,9.134271621704102
7,41.458656311035156,552961536,368641536,10.288800239562988,2.269184112548828,17.282976150512695,1.9786880016326904,9.277567863464355
8,41.31817626953125,552961536,368641536,10.447744369506836,2.2804160118103027,17.112287521362305,1.9322240352630615,9.186976432800293
9,41.20751953125,552961536,368641536,10.308704376220703,2.2825279235839844,17.1276798248291,1.9524480104446411,9.151647567749023
10,41.19113540649414,552961536,368641536,10.300543785095215,2.2806079387664795,17.117855072021484,1.952415943145752,9.1843843460083
11,41.48672103881836,552961536,368641536,10.506336212158203,2.304192066192627,17.13190460205078,1.9197440147399902,9.276896476745605
12,41.420257568359375,552961536,368641536,10.299072265625,2.275968074798584,17.193952560424805,1.9211839437484741,9.376128196716309
13,41.29014587402344,552961536,368641536,10.296704292297363,2.2778239250183105,17.196191787719727,1.9494080543518066,9.21951961517334
14,41.20880126953125,552961536,368641536,10.29747200012207,2.276128053665161,17.130176544189453,1.9523520469665527,9.173279762268066
15,41.34368133544922,552961536,368641536,10.425312042236328,2.261823892593384,17.108863830566406,1.9709440469741821,9.213600158691406
16,41.162593841552734,552961536,368641536,10.295519828796387,2.276639938354492,17.128063201904297,1.948896050453186,9.158944129943848
17,41.438270568847656,552961536,368641536,10.441535949707031,2.3032000064849854,17.161216735839844,1.9589120149612427,9.220416069030762
18,41.28646469116211,552961536,368641536,10.380672454833984,2.2882239818573,17.109920501708984,1.9359999895095825,9.218208312988281
19,43.503902435302734,552961536,368641536,10.378815650939941,4.466944217681885,17.064672470092773,2.016319990158081,9.23027229309082
20,41.31916809082031,552961536,368641536,10.423104286193848,2.276927947998047,17.10438346862793,1.9441280364990234,9.212448120117188
21,41.16486358642578,552961536,368641536,10.4551362991333,2.2777280807495117,17.09343910217285,1.9460159540176392,9.047712326049805
22,41.33967971801758,552961536,368641536,10.365056037902832,2.290911912918091,17.151744842529297,1.9720319509506226,9.209376335144043
23,41.49372863769531,552961536,368641536,10.405759811401367,2.2734079360961914,17.15603256225586,2.1507840156555176,9.156671524047852
24,41.19468688964844,552961536,368641536,10.289983749389648,2.2938239574432373,17.052799224853516,1.9570879936218262,9.240511894226074
