iteration,latency (ms)
0,177.59164428710938
1,177.85955810546875
2,177.1546630859375
3,178.72105407714844
4,178.1510009765625
5,177.4963836669922
6,177.27325439453125
7,177.42124938964844
8,177.41647338867188
9,177.6537322998047
10,177.73709106445312
11,177.53237915039062
12,177.4259490966797
13,177.6973114013672
14,177.15933227539062
15,177.24012756347656
16,177.7507781982422
17,177.55471801757812
18,177.68255615234375
19,177.61045837402344
20,178.00035095214844
21,177.62576293945312
22,177.21405029296875
23,177.49087524414062
24,177.63929748535156
25,177.68380737304688
26,177.88648986816406
27,177.46310424804688
28,177.46575927734375
29,177.41722106933594
30,177.37811279296875
31,177.69747924804688
32,177.78189086914062
33,177.68972778320312
34,178.25523376464844
35,177.02883911132812
36,177.36927795410156
37,177.53392028808594
38,177.498779296875
39,177.71983337402344
40,177.37823486328125
41,177.36720275878906
42,177.7893829345703
43,177.5715789794922
44,177.52572631835938
45,177.5928955078125
46,177.38531494140625
47,177.76771545410156
48,177.59625244140625
49,177.43807983398438
50,177.4412841796875
51,177.71218872070312
52,177.8712615966797
53,177.65382385253906
54,177.721923828125
55,177.6761932373047
56,179.02035522460938
57,177.76170349121094
58,177.5115509033203
59,177.60482788085938
60,177.90042114257812
61,177.5633544921875
62,177.17103576660156
63,177.67344665527344
64,177.8736572265625
65,177.3531494140625
66,177.60362243652344
67,177.651611328125
68,177.50099182128906
69,177.13987731933594
70,177.54856872558594
71,177.63194274902344
72,177.3892822265625
73,177.7018280029297
74,177.22166442871094
75,177.58460998535156
76,177.5287322998047
77,177.39791870117188
78,177.30015563964844
79,177.5828857421875
80,177.49993896484375
81,177.64930725097656
82,177.8504638671875
83,177.51612854003906
84,177.49151611328125
85,177.56687927246094
86,177.94496154785156
87,177.25718688964844
88,177.90194702148438
89,177.21673583984375
90,177.272216796875
91,177.49346923828125
92,177.31430053710938
93,177.56719970703125
94,177.6888885498047
95,177.30111694335938
96,177.81651306152344
97,177.2202911376953
98,177.57276916503906
99,177.87449645996094
