iteration,Latency (s)
0,1.1398930549621582
1,1.1332037448883057
2,1.132673740386963
3,1.1354901790618896
4,1.137303113937378
5,1.129753828048706
6,1.1318957805633545
7,1.1284260749816895
8,1.1294772624969482
9,1.1309680938720703
10,1.1309576034545898
11,1.1342346668243408
12,1.1369431018829346
13,1.1375234127044678
14,1.137895107269287
15,1.1340925693511963
16,1.1403658390045166
17,1.1429286003112793
18,1.135709285736084
19,1.1329967975616455
20,1.1384296417236328
21,1.1368072032928467
22,1.1355106830596924
23,1.1310205459594727
24,1.136141300201416
25,1.1342475414276123
26,1.1322906017303467
27,1.1297907829284668
28,1.1289284229278564
29,1.1321558952331543
30,1.1301751136779785
31,1.1315717697143555
32,1.1320538520812988
33,1.1299769878387451
34,1.134965181350708
35,1.1288962364196777
36,1.1314730644226074
37,1.1330921649932861
38,1.134998083114624
39,1.13043212890625
40,1.1305696964263916
41,1.135986566543579
42,1.1309282779693604
43,1.1344099044799805
44,1.1314988136291504
45,1.1318566799163818
46,1.1323256492614746
47,1.1309921741485596
48,1.130955696105957
49,1.1282625198364258
50,1.131009578704834
51,1.1309349536895752
52,1.130047082901001
53,1.1300990581512451
54,1.1304314136505127
55,1.1316442489624023
56,1.1289730072021484
57,1.131420373916626
58,1.1309573650360107
59,1.1294670104980469
60,1.1295671463012695
61,1.1296989917755127
62,1.12986159324646
63,1.1303763389587402
64,1.1297187805175781
65,1.1313605308532715
66,1.1330788135528564
67,1.1296727657318115
68,1.1293678283691406
69,1.1296687126159668
70,1.1303863525390625
71,1.1312289237976074
72,1.1295602321624756
73,1.129354476928711
74,1.129155158996582
75,1.1311678886413574
76,1.1294403076171875
77,1.1313903331756592
78,1.1296353340148926
79,1.1300814151763916
80,1.1300444602966309
81,1.1289050579071045
82,1.1298444271087646
83,1.1293718814849854
84,1.1295278072357178
85,1.1352548599243164
86,1.1292295455932617
87,1.135401725769043
88,1.132309913635254
89,1.1291756629943848
90,1.1300783157348633
91,1.129685640335083
92,1.1306562423706055
93,1.1296558380126953
94,1.129420280456543
95,1.1329493522644043
96,1.1362388134002686
97,1.1299123764038086
98,1.129472255706787
99,1.1315374374389648
