iteration,latency (s)
0,0.5779345035552979
1,0.5475716590881348
2,0.5398130416870117
3,0.536527156829834
4,0.538818359375
5,0.5378191471099854
6,0.5362238883972168
7,0.5448217391967773
8,0.5344686508178711
9,0.5996334552764893
10,0.6852691173553467
11,0.5330264568328857
12,0.5863404273986816
13,0.7001521587371826
14,0.5278658866882324
15,0.5263497829437256
16,0.52193284034729
17,0.6769857406616211
18,0.5238332748413086
19,0.5299804210662842
20,0.5282137393951416
21,0.5273196697235107
22,0.529599666595459
23,0.5275542736053467
24,0.522000789642334
25,0.5275669097900391
26,0.7005472183227539
27,0.5326817035675049
28,0.5235202312469482
29,0.5363500118255615
30,0.5295684337615967
31,0.533759593963623
32,0.5378515720367432
33,0.5244097709655762
34,0.5273470878601074
35,0.5245578289031982
36,0.5219483375549316
37,0.5220775604248047
38,0.5232644081115723
39,0.5233485698699951
40,0.5228488445281982
41,0.5200750827789307
42,0.5232293605804443
43,0.5282397270202637
44,0.5273106098175049
45,0.5316050052642822
46,0.5334348678588867
47,0.5289571285247803
48,0.5220036506652832
49,0.5301845073699951
50,0.5223369598388672
51,0.5202093124389648
52,0.5215356349945068
53,0.5254311561584473
54,0.5268807411193848
55,0.5238304138183594
56,0.5205066204071045
57,0.5197334289550781
58,0.5200448036193848
59,0.5211987495422363
60,0.522831916809082
61,0.5228350162506104
62,0.5203678607940674
63,0.530522346496582
64,0.5358066558837891
65,0.5241372585296631
66,0.5239377021789551
67,0.5194084644317627
68,0.5209410190582275
69,0.5194509029388428
70,0.5199265480041504
71,0.5244677066802979
72,0.5203945636749268
73,0.5216448307037354
74,0.5245788097381592
75,0.5207796096801758
76,0.6664056777954102
77,0.5246899127960205
78,0.5229010581970215
79,0.5252830982208252
80,0.5265345573425293
81,0.5274977684020996
82,0.5221283435821533
83,0.5218796730041504
84,0.5216362476348877
85,0.5243723392486572
86,0.5240268707275391
87,0.5248351097106934
88,0.521838903427124
89,0.6782255172729492
90,0.5261213779449463
91,0.5233278274536133
92,0.5277507305145264
93,0.5252511501312256
94,0.5192556381225586
95,0.5245833396911621
96,0.5202884674072266
97,0.5312433242797852
98,0.525993824005127
99,0.5236642360687256
