iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,39.74380874633789,552961536,368641536
1,39.29423904418945,552961536,368641536
2,39.435489654541016,552961536,368641536
3,39.71139144897461,552961536,368641536
4,39.494815826416016,552961536,368641536
5,39.50969696044922,552961536,368641536
6,39.58607864379883,552961536,368641536
7,39.51193618774414,552961536,368641536
8,39.72470474243164,552961536,368641536
9,43.17388916015625,552961536,368641536
10,40.836830139160156,552961536,368641536
11,39.35065460205078,552961536,368641536
12,39.42863845825195,552961536,368641536
13,39.275230407714844,552961536,368641536
14,39.23548889160156,552961536,368641536
15,38.77417755126953,552961536,368641536
16,39.834495544433594,552961536,368641536
17,39.67136001586914,552961536,368641536
18,39.69228744506836,552961536,368641536
19,39.90377426147461,552961536,368641536
20,42.1923828125,552961536,368641536
21,39.852638244628906,552961536,368641536
22,39.74358367919922,552961536,368641536
23,39.84659194946289,552961536,368641536
24,39.586368560791016,552961536,368641536
25,43.35395050048828,552961536,368641536
26,41.564735412597656,552961536,368641536
27,40.766273498535156,552961536,368641536
28,39.30534362792969,552961536,368641536
29,39.32166290283203,552961536,368641536
30,40.59648132324219,552961536,368641536
31,39.42367935180664,552961536,368641536
32,41.3930549621582,552961536,368641536
33,39.20761489868164,552961536,368641536
34,41.26505661010742,552961536,368641536
35,39.47660827636719,552961536,368641536
36,39.011390686035156,552961536,368641536
37,39.303871154785156,552961536,368641536
38,39.32649612426758,552961536,368641536
39,39.343360900878906,552961536,368641536
40,39.83145523071289,552961536,368641536
41,42.833377838134766,552961536,368641536
42,39.88441467285156,552961536,368641536
43,39.86521530151367,552961536,368641536
44,39.67881774902344,552961536,368641536
45,39.706241607666016,552961536,368641536
46,39.84009552001953,552961536,368641536
47,42.42892837524414,552961536,368641536
48,38.78140640258789,552961536,368641536
49,38.78031921386719,552961536,368641536
50,38.83238220214844,552961536,368641536
51,38.756256103515625,552961536,368641536
52,38.70604705810547,552961536,368641536
53,39.67359924316406,552961536,368641536
54,39.51241683959961,552961536,368641536
55,44.146400451660156,552961536,368641536
56,38.783233642578125,552961536,368641536
57,38.81119918823242,552961536,368641536
58,44.04732894897461,552961536,368641536
59,39.69638442993164,552961536,368641536
60,39.412960052490234,552961536,368641536
61,43.782657623291016,552961536,368641536
62,39.3961296081543,552961536,368641536
63,41.1341438293457,552961536,368641536
64,39.15475082397461,552961536,368641536
65,40.21491241455078,552961536,368641536
66,39.45257568359375,552961536,368641536
67,39.51251220703125,552961536,368641536
68,39.202816009521484,552961536,368641536
69,39.30857467651367,552961536,368641536
70,39.35334396362305,552961536,368641536
71,39.593406677246094,552961536,368641536
72,41.402400970458984,552961536,368641536
73,39.612640380859375,552961536,368641536
74,90.58460998535156,552961536,368641536
75,38.573951721191406,552961536,368641536
76,38.81123352050781,552961536,368641536
77,38.797630310058594,552961536,368641536
78,38.77654266357422,552961536,368641536
79,39.204158782958984,552961536,368641536
80,89.52861022949219,552961536,368641536
81,38.82668685913086,552961536,368641536
82,38.92835235595703,552961536,368641536
83,38.791358947753906,552961536,368641536
84,39.025150299072266,552961536,368641536
85,38.60102462768555,552961536,368641536
86,38.82815933227539,552961536,368641536
87,38.9040641784668,552961536,368641536
88,38.99932861328125,552961536,368641536
89,38.830623626708984,552961536,368641536
90,38.637054443359375,552961536,368641536
91,38.78192138671875,552961536,368641536
92,40.01878356933594,552961536,368641536
93,39.47980880737305,552961536,368641536
94,39.89209747314453,552961536,368641536
95,39.20412826538086,552961536,368641536
96,40.33145523071289,552961536,368641536
97,38.8043212890625,552961536,368641536
98,38.77641677856445,552961536,368641536
99,38.681663513183594,552961536,368641536
