iteration,latency (ms)
0,112.50450897216797
1,112.44473266601562
2,112.28569793701172
3,112.49862670898438
4,112.61478424072266
5,112.72509002685547
6,113.14950561523438
7,112.45337677001953
8,112.34489440917969
9,112.67721557617188
10,112.46147155761719
11,112.74317169189453
12,112.68022155761719
13,112.80073547363281
14,112.67088317871094
15,112.7471694946289
16,112.7479019165039
17,112.47913360595703
18,112.6756820678711
19,112.67088317871094
20,112.5654067993164
21,112.89571380615234
22,112.84492492675781
23,112.68915557861328
24,112.631103515625
25,112.57923126220703
26,112.47097778320312
27,112.70246124267578
28,112.1502685546875
29,112.4834213256836
30,112.16464233398438
31,112.75363159179688
32,112.5445785522461
33,112.75507354736328
34,112.56591796875
35,113.02387237548828
36,112.44633483886719
37,112.38848114013672
38,112.61721801757812
39,112.76969909667969
40,112.76265716552734
41,112.47567749023438
42,112.53794860839844
43,112.5584945678711
44,112.57481384277344
45,112.66448211669922
46,112.40860748291016
47,112.83289337158203
48,112.75325012207031
49,112.77420806884766
50,112.93014526367188
51,112.65682983398438
52,112.49282836914062
53,112.8802261352539
54,112.9139175415039
55,112.6467514038086
56,112.47337341308594
57,112.6657943725586
58,112.78790283203125
59,112.41519927978516
60,112.50466918945312
61,112.32915496826172
62,112.55567932128906
63,112.92211151123047
64,112.72310638427734
65,112.4145278930664
66,112.25750732421875
67,112.94236755371094
68,112.78262329101562
69,112.71084594726562
70,112.44617462158203
71,112.493408203125
72,113.04812622070312
73,112.53926086425781
74,112.62147521972656
75,112.77200317382812
76,112.45689392089844
77,112.62544250488281
78,112.85913848876953
79,112.61145782470703
80,112.64320373535156
81,112.416259765625
82,112.56499481201172
83,112.6217269897461
84,112.99378967285156
85,112.56082916259766
86,112.55001831054688
87,112.81629180908203
88,112.3782730102539
89,112.50214385986328
90,112.54032135009766
91,112.73085021972656
92,112.6678695678711
93,112.49964904785156
94,112.54950714111328
95,112.66719818115234
96,112.7363510131836
97,112.73516845703125
98,112.49954986572266
99,112.29849243164062
