iteration,latency (s)
0,0.49884772300720215
1,0.501471996307373
2,0.5033743381500244
3,0.5064470767974854
4,0.503154993057251
5,0.5035758018493652
6,0.5009765625
7,0.6661486625671387
8,0.5021281242370605
9,0.5030245780944824
10,0.49825072288513184
11,0.49880266189575195
12,0.5052661895751953
13,0.503211259841919
14,0.5053651332855225
15,0.5019347667694092
16,0.5019950866699219
17,0.5039472579956055
18,0.49806952476501465
19,0.49837207794189453
20,0.4994504451751709
21,0.4987461566925049
22,0.4997870922088623
23,0.49834156036376953
24,0.4998188018798828
25,0.49814629554748535
26,0.4986546039581299
27,0.49873995780944824
28,0.4994792938232422
29,0.4980621337890625
30,0.4999074935913086
31,0.5037081241607666
32,0.4989945888519287
33,0.49774932861328125
34,0.5025644302368164
35,0.49912166595458984
36,0.5012407302856445
37,0.499600887298584
38,0.4975442886352539
39,0.4989931583404541
40,0.49965715408325195
41,0.4975113868713379
42,0.5056321620941162
43,0.4983248710632324
44,0.7260174751281738
45,0.6438233852386475
46,0.4993753433227539
47,0.7272830009460449
48,0.5001492500305176
49,0.4970066547393799
50,0.49985814094543457
51,0.49900174140930176
52,0.5051774978637695
53,0.4981062412261963
54,0.4978196620941162
55,0.4988133907318115
56,0.49897193908691406
57,0.4994492530822754
58,0.49841761589050293
59,0.5009567737579346
60,0.4985079765319824
61,0.4970567226409912
62,0.49840402603149414
63,0.4999699592590332
64,0.49780893325805664
65,0.5011546611785889
66,0.5025885105133057
67,0.5072653293609619
68,0.4991452693939209
69,0.501878023147583
70,0.5016477108001709
71,0.5028011798858643
72,0.5015442371368408
73,0.4995729923248291
74,0.497727632522583
75,0.4978022575378418
76,0.4996612071990967
77,0.5013711452484131
78,0.49989748001098633
79,0.4996328353881836
80,0.49847865104675293
81,0.5009808540344238
82,0.5027010440826416
83,0.49944424629211426
84,0.5035679340362549
85,0.4985847473144531
86,0.4979863166809082
87,0.5046184062957764
88,0.49825024604797363
89,0.4983978271484375
90,0.49872612953186035
91,0.4989616870880127
92,0.49916768074035645
93,0.49977540969848633
94,0.49849534034729004
95,0.49851131439208984
96,0.49734950065612793
97,0.4985923767089844
98,0.4986755847930908
99,0.646010160446167
