iteration,latency (ms)
0,0.8835840225219727
1,0.7015039920806885
2,0.7232959866523743
3,0.699455976486206
4,0.6966080069541931
5,0.7279040217399597
6,0.8582720160484314
7,0.9774720072746277
8,0.8557440042495728
9,0.671999990940094
10,0.9497280120849609
11,0.6816319823265076
12,1.0092480182647705
13,0.6682559847831726
14,0.8760640025138855
15,0.9034240245819092
16,0.6964799761772156
17,0.8296319842338562
18,0.6963840126991272
19,0.6770560145378113
20,0.9165120124816895
21,0.6655679941177368
22,0.6702079772949219
23,0.6399999856948853
24,0.7794560194015503
25,0.6702719926834106
26,0.6674240231513977
27,0.7336959838867188
28,0.6679360270500183
29,0.6843839883804321
30,0.8957759737968445
31,0.6587200164794922
32,0.6586560010910034
33,0.6991680264472961
34,0.6626880168914795
35,0.6527360081672668
36,1.0072640180587769
37,0.7270079851150513
38,0.9650560021400452
39,0.8829439878463745
40,0.8191360235214233
41,0.9587519764900208
42,0.8194239735603333
43,0.8575040102005005
44,0.6780800223350525
45,1.0680960416793823
46,1.1537599563598633
47,0.6775680184364319
48,0.7533760070800781
49,0.7459840178489685
50,0.7634879946708679
51,0.9056320190429688
52,1.2764480113983154
53,0.6858239769935608
54,0.8404480218887329
55,0.858784019947052
56,0.6933119893074036
57,0.686303973197937
58,0.8924160003662109
59,0.7058560252189636
60,0.887391984462738
61,0.8946880102157593
62,0.7380800247192383
63,0.7120959758758545
64,1.075103998184204
65,0.6650879979133606
66,0.9052799940109253
67,0.6783679723739624
68,0.9577280282974243
69,0.671392023563385
70,0.7791680097579956
71,0.8925759792327881
72,1.2241920232772827
73,1.0555520057678223
74,0.6745280027389526
75,0.7418559789657593
76,0.6767680048942566
77,0.9376639723777771
78,0.6554239988327026
79,0.9675840139389038
80,0.7816640138626099
81,0.6562560200691223
82,0.6780160069465637
83,0.7239360213279724
84,0.7251520156860352
85,0.6945919990539551
86,1.44486403465271
87,0.6643840074539185
88,0.6729919910430908
89,0.6947839856147766
90,0.9901120066642761
91,0.6414719820022583
92,0.9364799857139587
93,0.6688960194587708
94,0.7388160228729248
95,0.9273920059204102
96,0.7162560224533081
97,0.6743680238723755
98,0.6715199947357178
99,0.6618559956550598
