iteration,Latency (s)
0,1.1753740310668945
1,1.1785945892333984
2,1.1796684265136719
3,1.1742572784423828
4,1.1782662868499756
5,1.1818652153015137
6,1.1805088520050049
7,1.1850857734680176
8,1.1817426681518555
9,1.178816795349121
10,1.1767613887786865
11,1.1760516166687012
12,1.182497262954712
13,1.1832304000854492
14,1.1767494678497314
15,1.1758599281311035
16,1.1754391193389893
17,1.1782398223876953
18,1.177825927734375
19,1.1783356666564941
20,1.1798629760742188
21,1.1825339794158936
22,1.1736664772033691
23,1.1797478199005127
24,1.1978645324707031
25,1.180323600769043
26,1.188049554824829
27,1.172868013381958
28,1.1812808513641357
29,1.182811975479126
30,1.174173355102539
31,1.1784722805023193
32,1.1789805889129639
33,1.1839144229888916
34,1.1762151718139648
35,1.193953514099121
36,1.1855649948120117
37,1.179842472076416
38,1.1875123977661133
39,1.1768467426300049
40,1.174720287322998
41,1.1704936027526855
42,1.177001714706421
43,1.178457260131836
44,1.1745662689208984
45,1.1756806373596191
46,1.1747784614562988
47,1.1751341819763184
48,1.1792469024658203
49,1.183107852935791
50,1.178459882736206
51,1.1794159412384033
52,1.173738956451416
53,1.189842700958252
54,1.1875660419464111
55,1.1849772930145264
56,1.1707806587219238
57,1.1783530712127686
58,1.1863431930541992
59,1.1756727695465088
60,1.1719141006469727
61,1.1849002838134766
62,1.184194803237915
63,1.1841144561767578
64,1.174877405166626
65,1.177300214767456
66,1.180809736251831
67,1.1733570098876953
68,1.1733248233795166
69,1.173715591430664
70,1.1757748126983643
71,1.1714792251586914
72,1.174992561340332
73,1.1746740341186523
74,1.1720380783081055
75,1.1721386909484863
76,1.173490285873413
77,1.1746656894683838
78,1.175530195236206
79,1.172692060470581
80,1.171442985534668
81,1.1720986366271973
82,1.1726722717285156
83,1.1716070175170898
84,1.1720330715179443
85,1.1760551929473877
86,1.172250509262085
87,1.1780884265899658
88,1.1716816425323486
89,1.1712522506713867
90,1.1724014282226562
91,1.1727776527404785
92,1.1710143089294434
93,1.173140287399292
94,1.1743388175964355
95,1.171302080154419
96,1.1710872650146484
97,1.1717278957366943
98,1.1704726219177246
99,1.1718690395355225
