iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,3817.55517578125,22119936,14747136
1,31.731231689453125,22119936,14747136
2,33.51510238647461,22119936,14747136
3,31.27827262878418,22119936,14747136
4,40.4389762878418,22119936,14747136
5,30.534912109375,22119936,14747136
6,30.29315185546875,22119936,14747136
7,30.58255958557129,22119936,14747136
8,30.40220832824707,22119936,14747136
9,31.667583465576172,22119936,14747136
10,33.241024017333984,22119936,14747136
11,35.079105377197266,22119936,14747136
12,30.547168731689453,22119936,14747136
13,34.814720153808594,22119936,14747136
14,31.359840393066406,22119936,14747136
15,31.164480209350586,22119936,14747136
16,41.58870315551758,22119936,14747136
17,81.93901062011719,22119936,14747136
18,31.49795150756836,22119936,14747136
19,29.87843132019043,22119936,14747136
20,30.694496154785156,22119936,14747136
21,59.40687942504883,22119936,14747136
22,30.647296905517578,22119936,14747136
23,29.7392635345459,22119936,14747136
24,31.297311782836914,22119936,14747136
25,31.873088836669922,22119936,14747136
26,31.53740882873535,22119936,14747136
27,31.304288864135742,22119936,14747136
28,29.687583923339844,22119936,14747136
29,29.603519439697266,22119936,14747136
30,34.02928161621094,22119936,14747136
31,30.855487823486328,22119936,14747136
32,30.272287368774414,22119936,14747136
33,30.394624710083008,22119936,14747136
34,31.89779281616211,22119936,14747136
35,31.308895111083984,22119936,14747136
36,30.600831985473633,22119936,14747136
37,30.442079544067383,22119936,14747136
38,30.356159210205078,22119936,14747136
39,31.406400680541992,22119936,14747136
40,30.09859275817871,22119936,14747136
41,30.308576583862305,22119936,14747136
42,29.991039276123047,22119936,14747136
43,30.229280471801758,22119936,14747136
44,39.54774475097656,22119936,14747136
45,34.37510299682617,22119936,14747136
46,32.57980728149414,22119936,14747136
47,32.881343841552734,22119936,14747136
48,33.16019058227539,22119936,14747136
49,32.35958480834961,22119936,14747136
50,32.74291229248047,22119936,14747136
51,30.445056915283203,22119936,14747136
52,30.105215072631836,22119936,14747136
53,33.29619216918945,22119936,14747136
54,33.00579071044922,22119936,14747136
55,32.809600830078125,22119936,14747136
56,36.45529556274414,22119936,14747136
57,29.409536361694336,22119936,14747136
58,30.703039169311523,22119936,14747136
59,30.14726448059082,22119936,14747136
60,30.330015182495117,22119936,14747136
61,30.595775604248047,22119936,14747136
62,30.16988754272461,22119936,14747136
63,30.397472381591797,22119936,14747136
64,29.67407989501953,22119936,14747136
65,30.6713924407959,22119936,14747136
66,31.042911529541016,22119936,14747136
67,31.35036849975586,22119936,14747136
68,34.63475036621094,22119936,14747136
69,32.67932891845703,22119936,14747136
70,31.652128219604492,22119936,14747136
71,30.073823928833008,22119936,14747136
72,36.5715217590332,22119936,14747136
73,31.42937660217285,22119936,14747136
74,30.80646324157715,22119936,14747136
75,31.08121681213379,22119936,14747136
76,32.96931076049805,22119936,14747136
77,29.971744537353516,22119936,14747136
78,33.23811340332031,22119936,14747136
79,34.41660690307617,22119936,14747136
80,33.548736572265625,22119936,14747136
81,33.88092803955078,22119936,14747136
82,31.168832778930664,22119936,14747136
83,30.765087127685547,22119936,14747136
84,30.402944564819336,22119936,14747136
85,30.40870475769043,22119936,14747136
86,31.30611228942871,22119936,14747136
87,33.11888122558594,22119936,14747136
88,34.4672966003418,22119936,14747136
89,30.704992294311523,22119936,14747136
90,35.146846771240234,22119936,14747136
91,33.925697326660156,22119936,14747136
92,37.338783264160156,22119936,14747136
93,31.302047729492188,22119936,14747136
94,30.342687606811523,22119936,14747136
95,30.428543090820312,22119936,14747136
96,30.654464721679688,22119936,14747136
97,32.726593017578125,22119936,14747136
98,31.805152893066406,22119936,14747136
99,36.56156921386719,22119936,14747136
