iteration,latency (ms)
0,177.56179809570312
1,177.259033203125
2,177.65370178222656
3,177.68252563476562
4,177.35609436035156
5,177.4505615234375
6,177.39642333984375
7,177.15560913085938
8,177.4800262451172
9,177.3796844482422
10,177.4751739501953
11,177.17344665527344
12,177.19935607910156
13,177.21414184570312
14,177.1735382080078
15,177.5617218017578
16,177.71929931640625
17,177.4839630126953
18,177.2335968017578
19,177.08367919921875
20,177.38134765625
21,177.17234802246094
22,177.21302795410156
23,177.12710571289062
24,177.17312622070312
25,176.98562622070312
26,177.00991821289062
27,177.27923583984375
28,177.22579956054688
29,177.40188598632812
30,177.21676635742188
31,177.2223358154297
32,177.41378784179688
33,177.20338439941406
34,177.09222412109375
35,177.67190551757812
36,177.3773193359375
37,177.32730102539062
38,177.27293395996094
39,177.20236206054688
40,177.34471130371094
41,177.33935546875
42,177.45465087890625
43,177.0221710205078
44,176.96389770507812
45,177.26272583007812
46,177.5812225341797
47,177.29522705078125
48,176.9336395263672
49,177.1071014404297
50,177.2135009765625
51,177.57781982421875
52,177.2458953857422
53,176.86480712890625
54,177.00282287597656
55,177.18563842773438
56,176.96701049804688
57,177.10598754882812
58,177.27122497558594
59,177.5298309326172
60,177.0374755859375
61,177.3992919921875
62,177.47596740722656
63,177.17999267578125
64,177.04637145996094
65,177.13612365722656
66,177.08294677734375
67,177.50047302246094
68,176.7769012451172
69,177.38088989257812
70,177.10357666015625
71,177.2740478515625
72,177.16217041015625
73,177.50572204589844
74,177.31149291992188
75,177.15673828125
76,177.35568237304688
77,176.8588409423828
78,177.40066528320312
79,177.1136932373047
80,176.8197784423828
81,177.13821411132812
82,177.3177032470703
83,176.83351135253906
84,177.47850036621094
85,177.15536499023438
86,177.76783752441406
87,177.4447021484375
88,177.58985900878906
89,176.87075805664062
90,177.20025634765625
91,177.2836456298828
92,177.3690185546875
93,177.28060913085938
94,177.19091796875
95,177.3140869140625
96,177.07110595703125
97,177.2775421142578
98,177.2569580078125
99,176.94248962402344
