iteration,Latency (s)
0,1.948986530303955
1,1.9440228939056396
2,1.9461734294891357
3,1.9469733238220215
4,1.947772741317749
5,1.954892635345459
6,1.944091558456421
7,1.9446470737457275
8,1.9488258361816406
9,1.94978666305542
10,1.94911789894104
11,1.9462976455688477
12,1.9469490051269531
13,1.9490478038787842
14,1.9469890594482422
15,1.9465277194976807
16,1.9457793235778809
17,1.9463512897491455
18,1.9482359886169434
19,1.9483997821807861
20,1.947138786315918
21,1.9440126419067383
22,1.9455070495605469
23,1.9485375881195068
24,1.9474215507507324
25,1.946413516998291
26,1.9438612461090088
27,1.9449148178100586
28,1.945528507232666
29,1.9469683170318604
30,1.9439032077789307
31,1.9444923400878906
32,1.9430103302001953
33,1.948800802230835
34,1.9441423416137695
35,1.946855068206787
36,1.9447596073150635
37,1.948474407196045
38,1.9457452297210693
39,1.9456684589385986
40,1.9475290775299072
41,1.9491746425628662
42,1.9473888874053955
43,1.9451706409454346
44,1.9442267417907715
45,1.9450438022613525
46,1.9452733993530273
47,1.9431705474853516
48,1.9485790729522705
49,1.947859287261963
50,1.945659875869751
51,1.9453315734863281
52,1.9449055194854736
53,1.9456534385681152
54,1.944077968597412
55,1.9461266994476318
56,1.943694829940796
57,1.947256088256836
58,1.9467384815216064
59,1.9451179504394531
60,1.9437682628631592
61,1.9451663494110107
62,1.9451634883880615
63,1.946345329284668
64,1.944993495941162
65,1.9452946186065674
66,1.9477367401123047
67,1.9452989101409912
68,1.945087194442749
69,1.9491817951202393
70,1.94327712059021
71,1.944533109664917
72,1.9451351165771484
73,1.9432544708251953
74,1.948012113571167
75,1.9454922676086426
76,1.9459803104400635
77,1.944871425628662
78,1.9457828998565674
79,1.9441277980804443
80,1.9464459419250488
81,1.9449021816253662
82,1.9454641342163086
83,1.9456243515014648
84,1.9458239078521729
85,1.947446584701538
86,1.9447696208953857
87,1.9462885856628418
88,1.944636344909668
89,1.943957805633545
90,1.9438958168029785
91,1.945924997329712
92,1.9446439743041992
93,1.9469513893127441
94,1.946474552154541
95,1.9449641704559326
96,1.9459049701690674
97,1.9467041492462158
98,1.9463050365447998
99,1.9475736618041992
