iteration,latency (ms)
0,313.2418212890625
1,314.059814453125
2,313.48590087890625
3,312.8634948730469
4,312.88037109375
5,313.19677734375
6,313.36077880859375
7,313.2173156738281
8,313.78033447265625
9,313.13507080078125
10,313.10455322265625
11,312.9054870605469
12,313.0257873535156
13,313.0406494140625
14,312.9945983886719
15,312.69512939453125
16,313.0989685058594
17,313.2947692871094
18,312.8772277832031
19,313.2171936035156
20,312.87628173828125
21,313.38189697265625
22,312.979736328125
23,313.3490905761719
24,313.5633850097656
25,313.7012023925781
26,313.135009765625
27,313.2620544433594
28,312.9023742675781
29,312.5899963378906
30,313.0889892578125
31,313.1628723144531
32,313.2820739746094
33,313.2087707519531
34,313.5528869628906
35,312.7347412109375
36,312.89373779296875
37,313.51531982421875
38,313.1888122558594
39,312.84283447265625
40,313.2480773925781
41,312.97161865234375
42,313.3206787109375
43,313.1174011230469
44,313.045166015625
45,312.7436828613281
46,313.33697509765625
47,313.33331298828125
48,313.100341796875
49,312.7331237792969
50,314.10675048828125
51,313.1270751953125
52,312.54937744140625
53,313.6042175292969
54,313.1293640136719
55,313.7237548828125
56,313.4620056152344
57,313.1964416503906
58,313.3841552734375
59,313.2995300292969
60,313.3600769042969
61,312.57110595703125
62,312.8867492675781
63,312.8621520996094
64,313.1166687011719
65,313.53619384765625
66,313.11419677734375
67,313.131591796875
68,313.16619873046875
69,313.7929382324219
70,313.5852355957031
71,312.94744873046875
72,313.2453308105469
73,313.6258239746094
74,314.0924072265625
75,313.2452087402344
76,312.74896240234375
77,312.73516845703125
78,313.6766052246094
79,312.9881896972656
80,313.35009765625
81,313.8798828125
82,313.85418701171875
83,313.220458984375
84,313.4132385253906
85,313.5201721191406
86,313.1658020019531
87,313.8584899902344
88,313.16510009765625
89,313.7073059082031
90,314.08099365234375
91,313.40252685546875
92,313.10076904296875
93,313.4425354003906
94,313.79229736328125
95,313.3363952636719
96,313.2213134765625
97,313.1169128417969
98,313.5682678222656
99,313.6604919433594
