iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,45.13545608520508,221185536,147457536
1,43.67436981201172,221185536,147457536
2,54.856895446777344,221185536,147457536
3,46.579200744628906,221185536,147457536
4,44.44255828857422,221185536,147457536
5,44.99622344970703,221185536,147457536
6,43.499488830566406,221185536,147457536
7,44.65315246582031,221185536,147457536
8,43.76985549926758,221185536,147457536
9,44.874752044677734,221185536,147457536
10,44.72719955444336,221185536,147457536
11,46.271358489990234,221185536,147457536
12,46.594879150390625,221185536,147457536
13,45.56022262573242,221185536,147457536
14,49.81439971923828,221185536,147457536
15,43.88572692871094,221185536,147457536
16,43.645118713378906,221185536,147457536
17,43.050174713134766,221185536,147457536
18,44.16080093383789,221185536,147457536
19,60.36479949951172,221185536,147457536
20,44.48767852783203,221185536,147457536
21,59.49776077270508,221185536,147457536
22,48.447166442871094,221185536,147457536
23,57.75727844238281,221185536,147457536
24,43.565921783447266,221185536,147457536
25,43.86012649536133,221185536,147457536
26,43.379966735839844,221185536,147457536
27,45.353057861328125,221185536,147457536
28,44.987998962402344,221185536,147457536
29,45.412864685058594,221185536,147457536
30,44.80819320678711,221185536,147457536
31,43.24675369262695,221185536,147457536
32,45.13740921020508,221185536,147457536
33,44.93056106567383,221185536,147457536
34,46.07670211791992,221185536,147457536
35,45.7441291809082,221185536,147457536
36,43.687103271484375,221185536,147457536
37,44.080448150634766,221185536,147457536
38,48.05219268798828,221185536,147457536
39,43.79804611206055,221185536,147457536
40,44.154239654541016,221185536,147457536
41,47.01708984375,221185536,147457536
42,43.296417236328125,221185536,147457536
43,43.256256103515625,221185536,147457536
44,67.10211181640625,221185536,147457536
45,46.044769287109375,221185536,147457536
46,60.11820983886719,221185536,147457536
47,43.55487823486328,221185536,147457536
48,58.13401412963867,221185536,147457536
49,43.7327995300293,221185536,147457536
50,56.76486587524414,221185536,147457536
51,43.2305908203125,221185536,147457536
52,54.508766174316406,221185536,147457536
53,46.38684844970703,221185536,147457536
54,44.34739303588867,221185536,147457536
55,42.6580810546875,221185536,147457536
56,43.42425537109375,221185536,147457536
57,43.30662536621094,221185536,147457536
58,46.106529235839844,221185536,147457536
59,45.70966339111328,221185536,147457536
60,45.42387390136719,221185536,147457536
61,60.03113555908203,221185536,147457536
62,43.762367248535156,221185536,147457536
63,47.330623626708984,221185536,147457536
64,43.207393646240234,221185536,147457536
65,43.99980926513672,221185536,147457536
66,43.66511917114258,221185536,147457536
67,46.86588668823242,221185536,147457536
68,43.51283264160156,221185536,147457536
69,49.63024139404297,221185536,147457536
70,45.64303970336914,221185536,147457536
71,46.67865753173828,221185536,147457536
72,43.35615921020508,221185536,147457536
73,45.253440856933594,221185536,147457536
74,43.57331085205078,221185536,147457536
75,43.06662368774414,221185536,147457536
76,43.42063903808594,221185536,147457536
77,43.11779022216797,221185536,147457536
78,45.20640182495117,221185536,147457536
79,46.83513641357422,221185536,147457536
80,43.448097229003906,221185536,147457536
81,43.92329788208008,221185536,147457536
82,43.65059280395508,221185536,147457536
83,43.774112701416016,221185536,147457536
84,42.91740798950195,221185536,147457536
85,44.15631866455078,221185536,147457536
86,52.62748718261719,221185536,147457536
87,53.12044906616211,221185536,147457536
88,45.205726623535156,221185536,147457536
89,43.902400970458984,221185536,147457536
90,43.29827117919922,221185536,147457536
91,42.88710403442383,221185536,147457536
92,44.84195327758789,221185536,147457536
93,43.44908905029297,221185536,147457536
94,42.99135971069336,221185536,147457536
95,43.39823913574219,221185536,147457536
96,43.13017654418945,221185536,147457536
97,47.82988739013672,221185536,147457536
98,94.46546936035156,221185536,147457536
99,43.337215423583984,221185536,147457536
