iteration,latency (ms)
0,3.424544095993042
1,3.514143943786621
2,3.636672019958496
3,4.806464195251465
4,4.153696060180664
5,4.294400215148926
6,3.6322240829467773
7,3.6615679264068604
8,3.294111967086792
9,3.7164480686187744
10,3.5230400562286377
11,3.4369280338287354
12,3.620192050933838
13,3.778815984725952
14,3.4195520877838135
15,3.19980788230896
16,3.292383909225464
17,4.059999942779541
18,3.5108160972595215
19,3.1672959327697754
20,3.2919681072235107
21,3.1695361137390137
22,3.4206080436706543
23,3.2165439128875732
24,3.2416958808898926
25,3.1855039596557617
26,3.1699841022491455
27,3.2719039916992188
28,3.4607999324798584
29,3.224832057952881
30,3.4254720211029053
31,3.2680320739746094
32,3.558687925338745
33,3.373663902282715
34,3.3711040019989014
35,3.345184087753296
36,3.4701759815216064
37,3.263360023498535
38,4.519807815551758
39,3.8089919090270996
40,3.440063953399658
41,3.340384006500244
42,3.535264015197754
43,3.3035199642181396
44,3.583616018295288
45,3.2110719680786133
46,3.4935359954833984
47,3.472991943359375
48,3.3219521045684814
49,3.6254398822784424
50,3.502880096435547
51,3.4842240810394287
52,3.3490560054779053
53,3.529792070388794
54,3.1664319038391113
55,3.470144033432007
56,3.374847888946533
57,3.3570239543914795
58,3.262336015701294
59,3.246112108230591
60,3.3981120586395264
61,3.3001599311828613
62,3.8249919414520264
63,3.2992000579833984
64,3.81712007522583
65,3.8224639892578125
66,3.603071928024292
67,3.3616960048675537
68,3.2666239738464355
69,3.1757121086120605
70,3.172607898712158
71,3.2985920906066895
72,4.381919860839844
73,3.246783971786499
74,3.308288097381592
75,3.232032060623169
76,3.190016031265259
77,3.720736026763916
78,3.1767680644989014
79,3.1722559928894043
80,3.3796799182891846
81,3.1849920749664307
82,3.261631965637207
83,3.3246400356292725
84,3.2589120864868164
85,3.200256109237671
86,3.1886720657348633
87,3.2132480144500732
88,4.601984024047852
89,3.1695361137390137
90,3.167680025100708
91,3.186016082763672
92,3.210304021835327
93,3.1715519428253174
94,3.328864097595215
95,3.182528018951416
96,3.1699841022491455
97,3.2076799869537354
98,3.267551898956299
99,3.929856061935425
