iteration,latency (ms)
0,177.3614044189453
1,177.6348419189453
2,177.55087280273438
3,177.37026977539062
4,177.39964294433594
5,177.45260620117188
6,177.2758026123047
7,177.51983642578125
8,177.5043487548828
9,177.38992309570312
10,177.70672607421875
11,177.26780700683594
12,177.69424438476562
13,177.2779541015625
14,177.04605102539062
15,177.32521057128906
16,177.2270050048828
17,177.4580535888672
18,177.54940795898438
19,177.55885314941406
20,177.41775512695312
21,177.4099578857422
22,177.34512329101562
23,177.4731903076172
24,177.68080139160156
25,176.96774291992188
26,177.29148864746094
27,177.4462432861328
28,177.1287384033203
29,177.4677734375
30,177.44534301757812
31,177.1405792236328
32,177.17520141601562
33,177.33612060546875
34,177.38316345214844
35,177.1505584716797
36,177.16732788085938
37,177.41629028320312
38,177.2989044189453
39,177.04495239257812
40,177.45062255859375
41,177.17379760742188
42,176.88217163085938
43,177.3904266357422
44,177.47943115234375
45,176.76092529296875
46,177.1676483154297
47,177.0127410888672
48,177.51210021972656
49,177.71820068359375
50,177.1138916015625
51,177.42373657226562
52,177.23158264160156
53,177.12371826171875
54,177.09817504882812
55,177.10592651367188
56,177.12879943847656
57,177.56390380859375
58,176.99005126953125
59,177.4938201904297
60,177.45079040527344
61,177.12339782714844
62,177.099365234375
63,177.25535583496094
64,177.46505737304688
65,176.9041290283203
66,177.06224060058594
67,177.1840057373047
68,177.027099609375
69,177.3072052001953
70,177.57020568847656
71,177.50738525390625
72,177.32643127441406
73,177.36082458496094
74,176.82943725585938
75,177.1242218017578
76,176.97171020507812
77,177.37347412109375
78,176.89910888671875
79,177.15907287597656
80,177.33258056640625
81,177.44374084472656
82,177.61395263671875
83,177.6551055908203
84,177.3805694580078
85,176.89097595214844
86,177.23922729492188
87,177.47042846679688
88,177.1631317138672
89,177.61305236816406
90,177.1697540283203
91,177.57235717773438
92,177.09869384765625
93,177.03321838378906
94,177.22457885742188
95,177.30511474609375
96,177.31053161621094
97,177.3482208251953
98,177.29586791992188
99,177.41798400878906
