iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,45.96086502075195,552961536,368641536
1,44.1682243347168,552961536,368641536
2,48.633663177490234,552961536,368641536
3,45.81081771850586,552961536,368641536
4,46.319583892822266,552961536,368641536
5,43.74143981933594,552961536,368641536
6,43.82988739013672,552961536,368641536
7,57.4252815246582,552961536,368641536
8,43.818302154541016,552961536,368641536
9,43.46041488647461,552961536,368641536
10,44.437217712402344,552961536,368641536
11,43.56972885131836,552961536,368641536
12,45.15977478027344,552961536,368641536
13,45.02614212036133,552961536,368641536
14,43.88828659057617,552961536,368641536
15,43.878753662109375,552961536,368641536
16,44.64700698852539,552961536,368641536
17,43.79734420776367,552961536,368641536
18,44.46623992919922,552961536,368641536
19,43.80112075805664,552961536,368641536
20,43.88409423828125,552961536,368641536
21,43.735008239746094,552961536,368641536
22,44.65292739868164,552961536,368641536
23,43.6748161315918,552961536,368641536
24,48.93971252441406,552961536,368641536
25,43.790592193603516,552961536,368641536
26,56.97391891479492,552961536,368641536
27,43.68681716918945,552961536,368641536
28,44.09648132324219,552961536,368641536
29,43.861793518066406,552961536,368641536
30,43.6376953125,552961536,368641536
31,43.700382232666016,552961536,368641536
32,43.56742477416992,552961536,368641536
33,43.64441680908203,552961536,368641536
34,43.60367965698242,552961536,368641536
35,48.72800064086914,552961536,368641536
36,43.79417419433594,552961536,368641536
37,43.60639953613281,552961536,368641536
38,43.5511360168457,552961536,368641536
39,43.58070373535156,552961536,368641536
40,43.454368591308594,552961536,368641536
41,43.56614303588867,552961536,368641536
42,44.58252716064453,552961536,368641536
43,44.432960510253906,552961536,368641536
44,43.826656341552734,552961536,368641536
45,44.172767639160156,552961536,368641536
46,43.62051010131836,552961536,368641536
47,45.06230545043945,552961536,368641536
48,43.75423812866211,552961536,368641536
49,43.630367279052734,552961536,368641536
50,43.76310348510742,552961536,368641536
51,43.42316818237305,552961536,368641536
52,43.81235122680664,552961536,368641536
53,43.81692886352539,552961536,368641536
54,44.442081451416016,552961536,368641536
55,43.6673583984375,552961536,368641536
56,43.4400634765625,552961536,368641536
57,43.84806442260742,552961536,368641536
58,44.2817268371582,552961536,368641536
59,43.731361389160156,552961536,368641536
60,43.516990661621094,552961536,368641536
61,44.16761779785156,552961536,368641536
62,43.5865592956543,552961536,368641536
63,43.49817657470703,552961536,368641536
64,43.480865478515625,552961536,368641536
65,43.7130241394043,552961536,368641536
66,43.57331085205078,552961536,368641536
67,43.82227325439453,552961536,368641536
68,43.84284973144531,552961536,368641536
69,43.65999984741211,552961536,368641536
70,43.511390686035156,552961536,368641536
71,43.78575897216797,552961536,368641536
72,44.10297775268555,552961536,368641536
73,44.37833786010742,552961536,368641536
74,43.85820770263672,552961536,368641536
75,43.461631774902344,552961536,368641536
76,43.819358825683594,552961536,368641536
77,43.48883056640625,552961536,368641536
78,43.842464447021484,552961536,368641536
79,44.021759033203125,552961536,368641536
80,43.79283142089844,552961536,368641536
81,43.69411087036133,552961536,368641536
82,44.29830551147461,552961536,368641536
83,43.71433639526367,552961536,368641536
84,43.64214324951172,552961536,368641536
85,43.572959899902344,552961536,368641536
86,46.9986572265625,552961536,368641536
87,44.83049774169922,552961536,368641536
88,43.82195281982422,552961536,368641536
89,43.619041442871094,552961536,368641536
90,44.25881576538086,552961536,368641536
91,43.255008697509766,552961536,368641536
92,43.659934997558594,552961536,368641536
93,45.3864631652832,552961536,368641536
94,44.07740783691406,552961536,368641536
95,44.67657470703125,552961536,368641536
96,44.88198471069336,552961536,368641536
97,45.30790328979492,552961536,368641536
98,44.620574951171875,552961536,368641536
99,45.75212860107422,552961536,368641536
