iteration,latency (s)
0,0.3473505973815918
1,0.34656476974487305
2,0.34546899795532227
3,0.33475565910339355
4,0.3452136516571045
5,0.33768367767333984
6,0.34439611434936523
7,0.33054041862487793
8,0.33089518547058105
9,0.3316073417663574
10,0.3326537609100342
11,0.3298180103302002
12,0.3317255973815918
13,0.3318026065826416
14,0.3307514190673828
15,0.3293602466583252
16,0.3322751522064209
17,0.33944034576416016
18,0.33196473121643066
19,0.3411076068878174
20,0.32886719703674316
21,0.34395599365234375
22,0.3274223804473877
23,0.34037089347839355
24,0.3284459114074707
25,0.33090877532958984
26,0.32859182357788086
27,0.3281674385070801
28,0.33599138259887695
29,0.32738685607910156
30,0.3343372344970703
31,0.3308429718017578
32,0.338273286819458
33,0.3285799026489258
34,0.32866883277893066
35,0.32746386528015137
36,0.3285996913909912
37,0.3268747329711914
38,0.326587438583374
39,0.3309199810028076
40,0.330641508102417
41,0.32885146141052246
42,0.3269810676574707
43,0.3276076316833496
44,0.3294107913970947
45,0.3385202884674072
46,0.3270745277404785
47,0.3380470275878906
48,0.327686071395874
49,0.3359808921813965
50,0.32990121841430664
51,0.33605051040649414
52,0.32822728157043457
53,0.3283374309539795
54,0.335634708404541
55,0.33231663703918457
56,0.3397095203399658
57,0.32884955406188965
58,0.3388397693634033
59,0.3294856548309326
60,0.3265986442565918
61,0.3295581340789795
62,0.3280785083770752
63,0.3276784420013428
64,0.3275339603424072
65,0.32906103134155273
66,0.32760119438171387
67,0.32814788818359375
68,0.3287465572357178
69,0.48901939392089844
70,0.3311159610748291
71,0.32999324798583984
72,0.33257126808166504
73,0.3436563014984131
74,0.32813596725463867
75,0.33985185623168945
76,0.3280911445617676
77,0.3395693302154541
78,0.3298780918121338
79,0.3383498191833496
80,0.33585453033447266
81,0.3267841339111328
82,0.33751702308654785
83,0.3480398654937744
84,0.35170722007751465
85,0.33431267738342285
86,0.33175015449523926
87,0.33048057556152344
88,0.3287928104400635
89,0.33652496337890625
90,0.33927273750305176
91,0.34135985374450684
92,0.33953261375427246
93,0.33983302116394043
94,0.3544285297393799
95,0.3384404182434082
96,0.35111546516418457
97,0.3345301151275635
98,0.34882283210754395
99,0.3321690559387207
