iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,54.602081298828125,552961536,368641536
1,70.69872283935547,552961536,368641536
2,47.722110748291016,552961536,368641536
3,49.50284957885742,552961536,368641536
4,47.95084762573242,552961536,368641536
5,48.247169494628906,552961536,368641536
6,48.370689392089844,552961536,368641536
7,48.72236633300781,552961536,368641536
8,47.68483352661133,552961536,368641536
9,47.24009704589844,552961536,368641536
10,47.48262405395508,552961536,368641536
11,49.14771270751953,552961536,368641536
12,48.51705551147461,552961536,368641536
13,48.0503044128418,552961536,368641536
14,66.7201919555664,552961536,368641536
15,49.14326477050781,552961536,368641536
16,46.90742492675781,552955392,368635392
17,47.380638122558594,552961536,368641536
18,46.406944274902344,552915456,368626176
19,46.89235305786133,552961536,368641536
20,47.01337432861328,552961536,368641536
21,47.57740783691406,552961536,368641536
22,48.00707244873047,552961536,368641536
23,50.50559997558594,552961536,368641536
24,47.12246322631836,552961536,368641536
25,47.27414321899414,552961536,368641536
26,46.903968811035156,552961536,368641536
27,48.29030227661133,552961536,368641536
28,48.509246826171875,552961536,368641536
29,47.19209671020508,552961536,368641536
30,48.119102478027344,552961536,368641536
31,47.24448013305664,552961536,368641536
32,47.023006439208984,552961536,368641536
33,47.8752326965332,552961536,368641536
34,48.031742095947266,552952320,368632320
35,47.45280075073242,552961536,368641536
36,51.22355270385742,552961536,368641536
37,49.77174377441406,552961536,368641536
38,45.77686309814453,552958464,368638464
39,47.158206939697266,552961536,368641536
40,62.24620819091797,552961536,368641536
41,46.096065521240234,552952320,368638464
42,49.167423248291016,552961536,368641536
43,46.815486907958984,552961536,368641536
44,46.72300720214844,552961536,368641536
45,46.95142364501953,552961536,368641536
46,47.10201644897461,552961536,368641536
47,47.03184127807617,552961536,368641536
48,47.20383834838867,552961536,368641536
49,47.02153778076172,552961536,368641536
50,60.37449645996094,552961536,368641536
51,47.135711669921875,552961536,368641536
52,49.80121612548828,552961536,368641536
53,46.6756477355957,552961536,368641536
54,48.702430725097656,552961536,368641536
55,58.14905548095703,552961536,368641536
56,46.85209655761719,552961536,368641536
57,46.001216888427734,552943104,368635392
58,46.54278564453125,552961536,368641536
59,46.91136169433594,552961536,368641536
60,47.13510513305664,552961536,368641536
61,46.648223876953125,552961536,368641536
62,46.848289489746094,552961536,368641536
63,62.154239654541016,552961536,368641536
64,47.12883377075195,552961536,368641536
65,47.00883102416992,552961536,368641536
66,47.437374114990234,552961536,368641536
67,47.02377700805664,552961536,368641536
68,46.54278564453125,552961536,368641536
69,46.924320220947266,552961536,368641536
70,49.285152435302734,552961536,368641536
71,47.908447265625,552961536,368641536
72,47.318111419677734,552961536,368641536
73,46.90537643432617,552961536,368641536
74,47.56399917602539,552961536,368641536
75,47.26118469238281,552961536,368641536
76,47.40351867675781,552961536,368641536
77,47.20431900024414,552961536,368641536
78,96.31977844238281,552961536,368641536
79,47.47187042236328,552961536,368641536
80,47.224159240722656,552961536,368641536
81,49.25788879394531,552961536,368641536
82,47.60255813598633,552961536,368641536
83,47.573089599609375,552961536,368641536
84,52.23936080932617,552961536,368641536
85,46.99225616455078,552961536,368641536
86,48.86636734008789,552961536,368641536
87,47.169921875,552961536,368641536
88,47.13935852050781,552961536,368641536
89,49.2369270324707,552961536,368641536
90,47.16147232055664,552961536,368641536
91,47.53267288208008,552961536,368641536
92,46.82844924926758,552961536,368641536
93,47.2421760559082,552961536,368641536
94,47.55980682373047,552961536,368641536
95,46.90812683105469,552961536,368641536
96,46.699649810791016,552961536,368641536
97,48.527008056640625,552961536,368641536
98,46.92988967895508,552961536,368641536
99,51.42460632324219,552961536,368641536
