iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,26.27507209777832,4609536,3073536
1,26.38256072998047,4609536,3073536
2,31.56729507446289,4609536,3073536
3,26.19081687927246,4609536,3073536
4,26.84307289123535,4609536,3073536
5,27.39446449279785,4609536,3073536
6,25.97555160522461,4609536,3073536
7,26.05606460571289,4609536,3073536
8,26.632415771484375,4609536,3073536
9,26.18057632446289,4609536,3073536
10,26.29395294189453,4609536,3073536
11,26.114591598510742,4609536,3073536
12,25.993087768554688,4609536,3073536
13,26.547136306762695,4609536,3073536
14,25.733280181884766,4609536,3073536
15,25.927743911743164,4609536,3073536
16,26.280864715576172,4609536,3073536
17,27.128511428833008,4609536,3073536
18,26.215007781982422,4609536,3073536
19,25.91084861755371,4609536,3073536
20,27.161279678344727,4609536,3073536
21,27.893056869506836,4609536,3073536
22,25.91254425048828,4609536,3073536
23,25.883392333984375,4609536,3073536
24,25.84294319152832,4609536,3073536
25,25.903520584106445,4609536,3073536
26,26.06608009338379,4609536,3073536
27,37.73321533203125,4609536,3073536
28,25.98259162902832,4609536,3073536
29,25.947296142578125,4609536,3073536
30,25.87446403503418,4609536,3073536
31,25.981088638305664,4609536,3073536
32,26.092735290527344,4609536,3073536
33,26.06800079345703,4609536,3073536
34,26.41200065612793,4609536,3073536
35,26.0119686126709,4609536,3073536
36,25.889375686645508,4609536,3073536
37,26.50204849243164,4609536,3073536
38,25.960960388183594,4609536,3073536
39,26.022464752197266,4609536,3073536
40,25.974079132080078,4609536,3073536
41,26.01372718811035,4609536,3073536
42,25.92095947265625,4609536,3073536
43,26.035903930664062,4609536,3073536
44,26.06831932067871,4609536,3073536
45,26.577056884765625,4609536,3073536
46,25.928512573242188,4609536,3073536
47,25.831199645996094,4609536,3073536
48,26.034400939941406,4609536,3073536
49,26.1592960357666,4609536,3073536
50,25.80463981628418,4609536,3073536
51,25.94211196899414,4609536,3073536
52,25.853504180908203,4609536,3073536
53,25.957120895385742,4609536,3073536
54,25.821407318115234,4609536,3073536
55,25.946016311645508,4609536,3073536
56,25.97225570678711,4609536,3073536
57,25.916255950927734,4609536,3073536
58,25.81875228881836,4609536,3073536
59,25.8022403717041,4609536,3073536
60,25.921247482299805,4609536,3073536
61,26.01532745361328,4609536,3073536
62,25.913856506347656,4609536,3073536
63,26.088287353515625,4609536,3073536
64,25.7906551361084,4609536,3073536
65,26.003616333007812,4609536,3073536
66,26.14249610900879,4609536,3073536
67,25.865280151367188,4609536,3073536
68,26.06867218017578,4609536,3073536
69,25.99350357055664,4609536,3073536
70,26.15350341796875,4609536,3073536
71,25.98796844482422,4609536,3073536
72,26.721887588500977,4609536,3073536
73,26.033376693725586,4609536,3073536
74,76.40672302246094,4609536,3073536
75,26.019296646118164,4609536,3073536
76,26.053056716918945,4609536,3073536
77,25.996671676635742,4609536,3073536
78,79.7260513305664,4609536,3073536
79,26.309600830078125,4609536,3073536
80,26.099872589111328,4609536,3073536
81,25.911359786987305,4609536,3073536
82,25.85523223876953,4609536,3073536
83,26.039968490600586,4609536,3073536
84,25.97283172607422,4609536,3073536
85,25.90105628967285,4609536,3073536
86,26.061983108520508,4609536,3073536
87,25.65670394897461,4609536,3073536
88,25.8222713470459,4609536,3073536
89,25.942527770996094,4609536,3073536
90,26.12713623046875,4609536,3073536
91,26.072351455688477,4609536,3073536
92,26.036447525024414,4609536,3073536
93,26.00048065185547,4609536,3073536
94,26.052576065063477,4609536,3073536
95,25.892255783081055,4609536,3073536
96,26.131423950195312,4609536,3073536
97,31.406463623046875,4609536,3073536
98,25.935487747192383,4609536,3073536
99,25.990816116333008,4609536,3073536
