iteration,latency (ms)
0,5.477280139923096
1,3.816159963607788
2,3.7337279319763184
3,4.9580159187316895
4,3.6462719440460205
5,3.3429439067840576
6,6.1249918937683105
7,3.335103988647461
8,3.5649280548095703
9,3.9140799045562744
10,3.4207680225372314
11,3.6905601024627686
12,3.7534399032592773
13,3.4557440280914307
14,4.209472179412842
15,3.625119924545288
16,3.56112003326416
17,3.338207960128784
18,3.377216100692749
19,3.5272319316864014
20,3.6414079666137695
21,3.558079957962036
22,3.389120101928711
23,3.3138880729675293
24,3.5044798851013184
25,4.281311988830566
26,3.589247941970825
27,4.6179518699646
28,3.436768054962158
29,4.681312084197998
30,3.5797441005706787
31,3.656064033508301
32,3.6206400394439697
33,3.6463680267333984
34,3.4451839923858643
35,3.323359966278076
36,3.7737600803375244
37,3.444704055786133
38,3.5513598918914795
39,3.8437440395355225
40,3.348191976547241
41,4.677248001098633
42,3.4045441150665283
43,3.5699520111083984
44,3.5842878818511963
45,3.2961599826812744
46,3.5161280632019043
47,3.520159959793091
48,3.6092801094055176
49,3.4620800018310547
50,3.3701438903808594
51,3.4482240676879883
52,3.3585920333862305
53,3.426464080810547
54,3.4616000652313232
55,3.443711996078491
56,3.332832098007202
57,3.509376049041748
58,3.3655359745025635
59,4.665472030639648
60,3.3565120697021484
61,3.68176007270813
62,3.5975680351257324
63,3.4354240894317627
64,3.4583680629730225
65,3.3571200370788574
66,3.3107199668884277
67,3.3678719997406006
68,3.396672010421753
69,3.4955201148986816
70,3.6669440269470215
71,3.3025920391082764
72,3.5207040309906006
73,3.5784640312194824
74,3.3558080196380615
75,3.3437440395355225
76,3.3971519470214844
77,3.33404803276062
78,3.4945919513702393
79,3.417952060699463
80,3.608992099761963
81,3.378943920135498
82,3.3755838871002197
83,3.19651198387146
84,3.322688102722168
85,3.2354559898376465
86,3.3002560138702393
87,4.622335910797119
88,3.337023973464966
89,4.407328128814697
90,3.406399965286255
91,3.300544023513794
92,3.4424960613250732
93,3.5863358974456787
94,3.209280014038086
95,3.3214080333709717
96,4.589888095855713
97,3.176543951034546
98,3.347071886062622
99,3.2243518829345703
