iteration,latency (ms)
0,3.7172160148620605
1,3.6133439540863037
2,3.5501439571380615
3,3.9805760383605957
4,3.5367040634155273
5,3.407776117324829
6,4.3072638511657715
7,3.40665602684021
8,3.4520959854125977
9,3.569727897644043
10,3.230112075805664
11,3.5229439735412598
12,3.7489280700683594
13,3.4459519386291504
14,3.4511361122131348
15,3.573024034500122
16,3.4432320594787598
17,3.3277759552001953
18,3.2431039810180664
19,3.318495988845825
20,3.5970239639282227
21,3.5315840244293213
22,3.4911680221557617
23,3.3795840740203857
24,3.458400011062622
25,3.561728000640869
26,3.5691521167755127
27,3.3906240463256836
28,3.4551680088043213
29,3.4136319160461426
30,3.843967914581299
31,3.649631977081299
32,3.2523839473724365
33,3.7875521183013916
34,3.3658881187438965
35,3.3815360069274902
36,4.509471893310547
37,3.336832046508789
38,3.32857608795166
39,3.6234240531921387
40,3.309407949447632
41,3.6122241020202637
42,3.3192319869995117
43,3.3769919872283936
44,3.3607680797576904
45,3.9577600955963135
46,3.4432320594787598
47,3.506592035293579
48,4.623968124389648
49,3.381887912750244
50,4.640384197235107
51,5.070559978485107
52,3.3205440044403076
53,3.513184070587158
54,3.5687360763549805
55,3.352128028869629
56,3.3718080520629883
57,3.2214720249176025
58,3.406559944152832
59,3.4906880855560303
60,3.2563838958740234
61,3.3697280883789062
62,3.5119359493255615
63,3.608736038208008
64,3.4826560020446777
65,3.597440004348755
66,3.3066558837890625
67,3.318592071533203
68,3.327359914779663
69,3.339423894882202
70,3.5182719230651855
71,3.328511953353882
72,3.5569279193878174
73,3.473184108734131
74,3.308448076248169
75,11.103296279907227
76,3.3151679039001465
77,3.3148159980773926
78,3.7088959217071533
79,3.508768081665039
80,3.4825921058654785
81,3.331712007522583
82,3.494879961013794
83,3.228384017944336
84,3.2076799869537354
85,3.2317121028900146
86,3.6222400665283203
87,5.564159870147705
88,3.934335947036743
89,3.898047924041748
90,3.5021440982818604
91,4.036896228790283
92,3.412895917892456
93,3.508928060531616
94,3.206847906112671
95,3.333184003829956
96,3.262144088745117
97,3.2221438884735107
98,3.288288116455078
99,3.2014400959014893
