iteration,latency (ms)
0,12.37887954711914
1,9.168416023254395
2,9.204480171203613
3,10.444831848144531
4,10.01638412475586
5,9.743103981018066
6,9.865344047546387
7,9.194016456604004
8,9.3090238571167
9,9.308768272399902
10,9.349247932434082
11,9.959872245788574
12,11.6693115234375
13,9.479968070983887
14,9.20361614227295
15,9.62559986114502
16,9.215200424194336
17,9.378463745117188
18,9.418208122253418
19,9.351615905761719
20,9.503487586975098
21,9.227840423583984
22,9.13100814819336
23,9.217280387878418
24,9.157088279724121
25,9.133119583129883
26,10.349791526794434
27,9.408576011657715
28,14.072319984436035
29,9.518943786621094
30,9.30726432800293
31,9.482975959777832
32,9.61734390258789
33,9.236031532287598
34,9.352383613586426
35,11.66102409362793
36,9.147808074951172
37,11.262304306030273
38,9.565183639526367
39,9.15891170501709
40,10.030336380004883
41,10.13532829284668
42,14.021951675415039
43,9.563232421875
44,9.720992088317871
45,9.525440216064453
46,9.38368034362793
47,9.37724781036377
48,9.490655899047852
49,9.390239715576172
50,9.784383773803711
51,9.48748779296875
52,9.64243221282959
53,9.434623718261719
54,9.372223854064941
55,9.802111625671387
56,9.248160362243652
57,9.251263618469238
58,9.128992080688477
59,9.166144371032715
60,9.144543647766113
61,9.146143913269043
62,9.138784408569336
63,9.245408058166504
64,9.371295928955078
65,9.171615600585938
66,9.267007827758789
67,9.111424446105957
68,9.119168281555176
69,9.154239654541016
70,9.337408065795898
71,9.522944450378418
72,9.967967987060547
73,9.953439712524414
74,9.46348762512207
75,9.583231925964355
76,9.944095611572266
77,9.786368370056152
78,9.494208335876465
79,9.290335655212402
80,9.451616287231445
81,9.343199729919434
82,9.333248138427734
83,9.50483226776123
84,9.258496284484863
85,9.162272453308105
86,9.662848472595215
87,9.349568367004395
88,9.305503845214844
89,9.885919570922852
90,10.350144386291504
91,9.152192115783691
92,9.189151763916016
93,10.440896034240723
94,10.279135704040527
95,9.72655963897705
96,9.638303756713867
97,9.47760009765625
98,9.349023818969727
99,9.387616157531738
