iteration,latency (s)
0,0.35265684127807617
1,0.34627223014831543
2,0.34088611602783203
3,0.34241271018981934
4,0.34186291694641113
5,0.34137916564941406
6,0.3468494415283203
7,0.3456716537475586
8,0.34308481216430664
9,0.3470175266265869
10,0.34422779083251953
11,0.34302186965942383
12,0.3396596908569336
13,0.3415663242340088
14,0.34322619438171387
15,0.3464529514312744
16,0.34023571014404297
17,0.3395874500274658
18,0.3430337905883789
19,0.34703564643859863
20,0.3423933982849121
21,0.3406977653503418
22,0.338947057723999
23,0.3414604663848877
24,0.3369417190551758
25,0.34016919136047363
26,0.3370535373687744
27,0.3357985019683838
28,0.3381028175354004
29,0.337538480758667
30,0.33658313751220703
31,0.3402366638183594
32,0.33713579177856445
33,0.3392641544342041
34,0.3411085605621338
35,0.33943986892700195
36,0.34036684036254883
37,0.3368656635284424
38,0.33788323402404785
39,0.34081149101257324
40,0.33577680587768555
41,0.33811068534851074
42,0.3364248275756836
43,0.3363323211669922
44,0.34317612648010254
45,0.3375821113586426
46,0.3381178379058838
47,0.3394443988800049
48,0.3369600772857666
49,0.33661580085754395
50,0.3372995853424072
51,0.3354616165161133
52,0.3349001407623291
53,0.33853960037231445
54,0.3427743911743164
55,0.33727216720581055
56,0.33801817893981934
57,0.4200758934020996
58,0.48027706146240234
59,0.33899354934692383
60,0.33916258811950684
61,0.3379323482513428
62,0.34020423889160156
63,0.45908498764038086
64,0.42470645904541016
65,0.3386681079864502
66,0.337066650390625
67,0.3386807441711426
68,0.33966875076293945
69,0.48937511444091797
70,0.33763694763183594
71,0.3355741500854492
72,0.33757734298706055
73,0.3378119468688965
74,0.33739733695983887
75,0.3377540111541748
76,0.3373069763183594
77,0.33687734603881836
78,0.3350222110748291
79,0.3382730484008789
80,0.3364720344543457
81,0.33519530296325684
82,0.3356962203979492
83,0.33784985542297363
84,0.34105682373046875
85,0.33519983291625977
86,0.3403029441833496
87,0.3402738571166992
88,0.3411891460418701
89,0.3368852138519287
90,0.3387026786804199
91,0.33679747581481934
92,0.3366203308105469
93,0.34393858909606934
94,0.3435549736022949
95,0.34012532234191895
96,0.3384561538696289
97,0.33850789070129395
98,0.3376469612121582
99,0.3375089168548584
