iteration,latency (s)
0,0.36861538887023926
1,0.3631727695465088
2,0.3908388614654541
3,0.36258816719055176
4,0.36220526695251465
5,0.36276865005493164
6,0.37044405937194824
7,0.374845027923584
8,0.35625624656677246
9,0.3816547393798828
10,0.35936713218688965
11,0.363999605178833
12,0.36900782585144043
13,0.354280948638916
14,0.37214231491088867
15,0.35100364685058594
16,0.35609912872314453
17,0.36013364791870117
18,0.3498873710632324
19,0.37264156341552734
20,0.34904956817626953
21,0.36893773078918457
22,0.3556246757507324
23,0.3545823097229004
24,0.36114501953125
25,0.3510093688964844
26,0.36377477645874023
27,0.3562934398651123
28,0.3708229064941406
29,0.3578615188598633
30,0.3549952507019043
31,0.3629324436187744
32,0.3609292507171631
33,0.39229536056518555
34,0.35540199279785156
35,0.35962724685668945
36,0.3594038486480713
37,0.35184335708618164
38,0.36658143997192383
39,0.3580811023712158
40,0.3550412654876709
41,0.3616006374359131
42,0.3739902973175049
43,0.3521456718444824
44,0.3579437732696533
45,0.36435747146606445
46,0.3606424331665039
47,0.3736879825592041
48,0.34626340866088867
49,0.3455193042755127
50,0.3612232208251953
51,0.34441423416137695
52,0.35859012603759766
53,0.34680604934692383
54,0.34981250762939453
55,0.3767263889312744
56,0.3519446849822998
57,0.36901259422302246
58,0.35332226753234863
59,0.3506443500518799
60,0.3626112937927246
61,0.35402536392211914
62,0.3699004650115967
63,0.3552515506744385
64,0.3508586883544922
65,0.36782312393188477
66,0.3530001640319824
67,0.36115121841430664
68,0.3549315929412842
69,0.3592503070831299
70,0.347306489944458
71,0.35167694091796875
72,0.3623812198638916
73,0.3573322296142578
74,0.3524487018585205
75,0.37299394607543945
76,0.35820794105529785
77,0.3615715503692627
78,0.35616159439086914
79,0.3546631336212158
80,0.3571431636810303
81,0.3442270755767822
82,0.351132869720459
83,0.35242557525634766
84,0.3667027950286865
85,0.3565661907196045
86,0.36529541015625
87,0.4969477653503418
88,0.6849932670593262
89,0.35773348808288574
90,0.3642289638519287
91,0.35477352142333984
92,0.49288368225097656
93,0.4295673370361328
94,0.37046337127685547
95,0.35149598121643066
96,0.34858179092407227
97,0.37105464935302734
98,0.3501107692718506
99,0.3606996536254883
