iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,47.134944915771484,552961536,368641536
1,46.11801528930664,552961536,368641536
2,48.436641693115234,552961536,368641536
3,46.418174743652344,552961536,368641536
4,47.17728042602539,552961536,368641536
5,46.10198211669922,552961536,368641536
6,45.90083312988281,552961536,368641536
7,46.49577713012695,552961536,368641536
8,46.88118362426758,552961536,368641536
9,46.187198638916016,552961536,368641536
10,45.81465530395508,552961536,368641536
11,47.584415435791016,552961536,368641536
12,46.98659133911133,552961536,368641536
13,45.8175048828125,552961536,368641536
14,47.899742126464844,552961536,368641536
15,46.58784103393555,552961536,368641536
16,48.2716178894043,552961536,368641536
17,46.89427185058594,552961536,368641536
18,94.19337463378906,552961536,368641536
19,46.076961517333984,552961536,368641536
20,46.03974533081055,552961536,368641536
21,46.31584167480469,552961536,368641536
22,46.28828811645508,552961536,368641536
23,46.042049407958984,552961536,368641536
24,49.59779357910156,552961536,368641536
25,45.830814361572266,552961536,368641536
26,45.833438873291016,552961536,368641536
27,45.62928009033203,552961536,368641536
28,46.90428924560547,552961536,368641536
29,46.6049919128418,552961536,368641536
30,45.533790588378906,552961536,368641536
31,46.108638763427734,552961536,368641536
32,45.92451095581055,552961536,368641536
33,45.91273498535156,552961536,368641536
34,46.08902359008789,552961536,368641536
35,46.561439514160156,552961536,368641536
36,45.92265701293945,552961536,368641536
37,49.05699157714844,552961536,368641536
38,47.58860778808594,552961536,368641536
39,45.48099136352539,552961536,368641536
40,45.907936096191406,552961536,368641536
41,45.6148796081543,552961536,368641536
42,46.615135192871094,552961536,368641536
43,46.18329620361328,552961536,368641536
44,45.42950439453125,552961536,368641536
45,46.74787139892578,552961536,368641536
46,45.849151611328125,552961536,368641536
47,47.29993438720703,552961536,368641536
48,45.80963134765625,552961536,368641536
49,46.422943115234375,552961536,368641536
50,45.859745025634766,552961536,368641536
51,45.70051193237305,552961536,368641536
52,46.04240036010742,552961536,368641536
53,45.50960159301758,552961536,368641536
54,46.194366455078125,552961536,368641536
55,46.1262092590332,552961536,368641536
56,45.96828842163086,552961536,368641536
57,45.94371032714844,552961536,368641536
58,45.80192184448242,552961536,368641536
59,46.1921272277832,552961536,368641536
60,45.5536003112793,552961536,368641536
61,46.01929473876953,552961536,368641536
62,45.69392013549805,552961536,368641536
63,45.47836685180664,552961536,368641536
64,46.10179138183594,552961536,368641536
65,45.75196838378906,552961536,368641536
66,45.749183654785156,552961536,368641536
67,45.64332962036133,552961536,368641536
68,46.222049713134766,552961536,368641536
69,45.731136322021484,552961536,368641536
70,45.774784088134766,552961536,368641536
71,45.925567626953125,552961536,368641536
72,46.23555374145508,552961536,368641536
73,45.84128189086914,552961536,368641536
74,45.801151275634766,552961536,368641536
75,46.12364959716797,552961536,368641536
76,45.75664138793945,552961536,368641536
77,45.9356803894043,552961536,368641536
78,46.241249084472656,552961536,368641536
79,45.33561706542969,552961536,368641536
80,45.8779182434082,552961536,368641536
81,45.58195114135742,552961536,368641536
82,46.521217346191406,552961536,368641536
83,45.54022216796875,552961536,368641536
84,45.40556716918945,552961536,368641536
85,45.88409423828125,552961536,368641536
86,45.69996643066406,552961536,368641536
87,45.953407287597656,552961536,368641536
88,45.413246154785156,552961536,368641536
89,45.692447662353516,552961536,368641536
90,45.25350570678711,552961536,368641536
91,45.916961669921875,552961536,368641536
92,45.71039962768555,552961536,368641536
93,45.953311920166016,552961536,368641536
94,46.086334228515625,552961536,368641536
95,45.88252639770508,552961536,368641536
96,46.02924728393555,552961536,368641536
97,46.37721633911133,552961536,368641536
98,46.06675338745117,552961536,368641536
99,46.880126953125,552961536,368641536
