iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,36.131649017333984,4609536,3073536
1,30.236831665039062,4609536,3073536
2,30.339744567871094,4609536,3073536
3,30.035680770874023,4609536,3073536
4,29.930112838745117,4609536,3073536
5,30.067136764526367,4609536,3073536
6,29.992992401123047,4609536,3073536
7,29.956703186035156,4609536,3073536
8,29.960031509399414,4609536,3073536
9,29.951967239379883,4609536,3073536
10,30.17148780822754,4609536,3073536
11,30.08470344543457,4609536,3073536
12,29.905759811401367,4609536,3073536
13,30.20262336730957,4609536,3073536
14,29.601696014404297,4609536,3073536
15,30.107040405273438,4609536,3073536
16,29.9869441986084,4609536,3073536
17,30.23302459716797,4609536,3073536
18,29.784320831298828,4609536,3073536
19,30.272735595703125,4609536,3073536
20,29.92563247680664,4609536,3073536
21,29.78188705444336,4609536,3073536
22,29.834304809570312,4609536,3073536
23,29.80931282043457,4609536,3073536
24,29.92678451538086,4609536,3073536
25,30.2890567779541,4609536,3073536
26,30.035327911376953,4609536,3073536
27,29.88390350341797,4609536,3073536
28,29.86591911315918,4609536,3073536
29,30.71731185913086,4609536,3073536
30,29.84614372253418,4609536,3073536
31,32.51625442504883,4609536,3073536
32,30.032032012939453,4609536,3073536
33,30.553728103637695,4609536,3073536
34,30.07254409790039,4609536,3073536
35,29.79520034790039,4609536,3073536
36,29.882911682128906,4609536,3073536
37,29.949247360229492,4609536,3073536
38,29.857568740844727,4609536,3073536
39,29.7192325592041,4609536,3073536
40,30.083904266357422,4609536,3073536
41,29.73356819152832,4609536,3073536
42,29.908416748046875,4609536,3073536
43,30.033727645874023,4609536,3073536
44,29.760671615600586,4609536,3073536
45,29.888992309570312,4609536,3073536
46,29.851360321044922,4609536,3073536
47,29.66009521484375,4609536,3073536
48,29.845184326171875,4609536,3073536
49,29.8220157623291,4609536,3073536
50,81.48336029052734,4609536,3073536
51,29.908512115478516,4609536,3073536
52,29.83660888671875,4609536,3073536
53,29.69647979736328,4609536,3073536
54,82.930908203125,4609536,3073536
55,29.940895080566406,4609536,3073536
56,29.890047073364258,4609536,3073536
57,29.867359161376953,4609536,3073536
58,30.019775390625,4609536,3073536
59,30.110559463500977,4609536,3073536
60,29.871328353881836,4609536,3073536
61,29.85456085205078,4609536,3073536
62,29.83776092529297,4609536,3073536
63,29.801279067993164,4609536,3073536
64,29.99180793762207,4609536,3073536
65,29.910079956054688,4609536,3073536
66,29.88355255126953,4609536,3073536
67,29.980512619018555,4609536,3073536
68,30.157472610473633,4609536,3073536
69,29.761280059814453,4609536,3073536
70,29.791135787963867,4609536,3073536
71,29.963424682617188,4609536,3073536
72,29.79203224182129,4609536,3073536
73,29.87286376953125,4609536,3073536
74,29.846336364746094,4609536,3073536
75,29.83344078063965,4609536,3073536
76,29.82828712463379,4609536,3073536
77,30.187711715698242,4609536,3073536
78,29.86310386657715,4609536,3073536
79,30.362655639648438,4609536,3073536
80,29.767040252685547,4609536,3073536
81,29.84566307067871,4609536,3073536
82,29.539072036743164,4609536,3073536
83,29.910432815551758,4609536,3073536
84,29.759967803955078,4609536,3073536
85,29.884096145629883,4609536,3073536
86,29.80124855041504,4609536,3073536
87,42.34272003173828,4609536,3073536
88,29.79212760925293,4609536,3073536
89,29.802656173706055,4609536,3073536
90,29.610687255859375,4609536,3073536
91,30.527551651000977,4609536,3073536
92,29.63852882385254,4609536,3073536
93,29.853023529052734,4609536,3073536
94,31.033727645874023,4609536,3073536
95,29.750240325927734,4609536,3073536
96,30.837696075439453,4609536,3073536
97,29.66223907470703,4609536,3073536
98,29.83296012878418,4609536,3073536
99,29.696256637573242,4609536,3073536
