iteration,latency (ms)
0,5.062751770019531
1,4.371295928955078
2,4.369152069091797
3,4.346464157104492
4,5.058335781097412
5,4.3539838790893555
6,4.886112213134766
7,4.356256008148193
8,4.7670722007751465
9,4.345312118530273
10,4.447455883026123
11,4.566592216491699
12,4.40553617477417
13,4.454495906829834
14,4.90451192855835
15,4.5674238204956055
16,4.352543830871582
17,4.459551811218262
18,4.8264641761779785
19,4.461952209472656
20,4.359072208404541
21,4.331200122833252
22,4.780223846435547
23,4.579391956329346
24,4.6663360595703125
25,4.364799976348877
26,4.8343682289123535
27,4.355423927307129
28,5.131103992462158
29,4.583360195159912
30,4.558080196380615
31,4.87827205657959
32,4.503039836883545
33,5.139520168304443
34,4.536320209503174
35,4.736159801483154
36,4.4140801429748535
37,4.340832233428955
38,4.358176231384277
39,4.412032127380371
40,4.5602240562438965
41,4.791071891784668
42,4.641568183898926
43,4.619840145111084
44,4.3537278175354
45,4.381279945373535
46,4.375455856323242
47,4.48089599609375
48,4.780223846435547
49,5.13647985458374
50,4.807007789611816
51,4.548192024230957
52,4.354112148284912
53,4.579872131347656
54,4.429855823516846
55,4.425568103790283
56,4.416575908660889
57,4.478240013122559
58,4.437280178070068
59,4.481184005737305
60,4.348896026611328
61,4.791007995605469
62,4.381760120391846
63,4.576416015625
64,4.608704090118408
65,4.353568077087402
66,5.892000198364258
67,4.344319820404053
68,4.343743801116943
69,4.353663921356201
70,4.554815769195557
71,4.544256210327148
72,5.079840183258057
73,4.576767921447754
74,4.722559928894043
75,4.573184013366699
76,4.356224060058594
77,4.486239910125732
78,4.386176109313965
79,4.425119876861572
80,4.446176052093506
81,4.37494421005249
82,4.357600212097168
83,4.349247932434082
84,4.35756778717041
85,4.350656032562256
86,4.371647834777832
87,4.342688083648682
88,4.901375770568848
89,5.003232002258301
90,4.95414400100708
91,4.358399868011475
92,4.559584140777588
93,4.3585920333862305
94,4.658143997192383
95,4.788479804992676
96,4.5944318771362305
97,6.729536056518555
98,5.347616195678711
99,4.433279991149902
