iteration,latency (ms)
0,313.9383544921875
1,313.6690673828125
2,314.52252197265625
3,314.71209716796875
4,313.9290466308594
5,314.24395751953125
6,313.8074951171875
7,314.0825500488281
8,313.6483154296875
9,313.5129089355469
10,313.6588439941406
11,314.72052001953125
12,314.45135498046875
13,313.7421875
14,313.5428161621094
15,313.97894287109375
16,313.5849304199219
17,313.8219299316406
18,313.75872802734375
19,314.244873046875
20,314.146240234375
21,313.87432861328125
22,314.2534484863281
23,313.9588928222656
24,313.6853942871094
25,314.368408203125
26,314.1498107910156
27,314.3710021972656
28,314.2674865722656
29,314.3363342285156
30,314.124755859375
31,314.0870666503906
32,314.3816833496094
33,314.28179931640625
34,314.3854675292969
35,313.61566162109375
36,314.357421875
37,314.30657958984375
38,314.6408386230469
39,314.5072937011719
40,314.5741271972656
41,314.32391357421875
42,314.0455627441406
43,314.5876159667969
44,314.4385070800781
45,314.4960021972656
46,314.6751708984375
47,314.4807434082031
48,314.29998779296875
49,314.1303405761719
50,314.61944580078125
51,314.3871765136719
52,314.54559326171875
53,314.4627990722656
54,314.1147766113281
55,314.6146240234375
56,314.24462890625
57,314.1761474609375
58,314.8499755859375
59,314.3544921875
60,314.1719665527344
61,314.2811584472656
62,313.9801940917969
63,314.7215576171875
64,313.5466613769531
65,314.4774169921875
66,314.1726379394531
67,314.66595458984375
68,314.36358642578125
69,313.8243713378906
70,314.0330810546875
71,314.4764404296875
72,314.0283203125
73,313.8287353515625
74,314.2665100097656
75,313.8130187988281
76,313.63861083984375
77,314.5406494140625
78,314.241943359375
79,314.6532897949219
80,314.1415100097656
81,313.86993408203125
82,313.955078125
83,314.310791015625
84,314.0793151855469
85,314.412109375
86,314.5090026855469
87,314.3545227050781
88,313.8937072753906
89,315.60662841796875
90,314.2975158691406
91,314.77294921875
92,314.9350280761719
93,314.0611572265625
94,314.1480712890625
95,313.9493408203125
96,314.410400390625
97,313.91644287109375
98,314.0408020019531
99,314.025634765625
