iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,43.62063980102539,552906240,368616960
1,39.55302429199219,552936960,368616960
2,40.80227279663086,552909312,368589312
3,48.844512939453125,552912384,368592384
4,40.01987075805664,552940032,368620032
5,39.998592376708984,552786432,368552448
6,40.229759216308594,552835584,368515584
7,40.07459259033203,552903168,368613888
8,40.26508712768555,552918528,368598528
9,40.62156677246094,552915456,368601600
10,40.205406188964844,552777216,368543232
11,44.56003189086914,552930816,368610816
12,40.001953125,552774144,368534016
13,43.480159759521484,552869376,368586240
14,40.68876647949219,552804864,368521728
15,40.015201568603516,552927744,368607744
16,39.74777603149414,552854016,368534016
17,45.66044616699219,552909312,368589312
18,40.34841537475586,552758784,368573952
19,47.661983489990234,552897024,368601600
20,40.05750274658203,552921600,368601600
21,39.77212905883789,552872448,368552448
22,39.796993255615234,552850944,368530944
23,39.98467254638672,552909312,368613888
24,48.47071838378906,552881664,368561664
25,40.25065612792969,552918528,368598528
26,40.080318450927734,552887808,368586240
27,41.43843078613281,552900096,368580096
28,39.96102523803711,552930816,368610816
29,49.700096130371094,552850944,368592384
30,39.86537551879883,552900096,368580096
31,39.35785675048828,552706560,368497152
32,40.02454376220703,552832512,368598528
33,39.54336166381836,552860160,368540160
34,40.401920318603516,552774144,368546304
35,39.96793746948242,552884736,368570880
36,40.814239501953125,552943104,368623104
37,39.97859191894531,552866304,368546304
38,40.03065490722656,552875520,368580096
39,39.721153259277344,552826368,368530944
40,49.397823333740234,552903168,368595456
41,39.89555358886719,552838656,368518656
42,39.78140640258789,552706560,368509440
43,40.11366271972656,552860160,368577024
44,92.16063690185547,552921600,368601600
45,40.1759033203125,552820224,368561664
46,40.086814880371094,552807936,368487936
47,39.991233825683594,552952320,368638464
48,88.9217300415039,552878592,368589312
49,40.070335388183594,552832512,368580096
50,39.97139358520508,552752640,368451072
51,39.97417449951172,552844800,368524800
52,40.08665466308594,552768000,368552448
53,39.97846221923828,552559104,368429568
54,39.99808120727539,552900096,368598528
55,42.348289489746094,552872448,368552448
56,40.91676712036133,552961536,368641536
57,40.08643341064453,552764928,368524800
58,39.8935661315918,552841728,368521728
59,40.663360595703125,552826368,368506368
60,40.812255859375,552854016,368540160
61,40.17580795288086,552921600,368620032
62,40.20854568481445,552826368,368530944
63,40.412960052490234,552768000,368558592
64,40.18889617919922,552850944,368598528
65,40.139102935791016,552758784,368438784
66,40.09084701538086,552531456,368481792
67,40.02678298950195,552774144,368546304
68,40.36921691894531,552857088,368580096
69,40.7808952331543,552915456,368626176
70,40.99174499511719,552961536,368641536
71,41.58012771606445,552909312,368620032
72,40.49046325683594,552878592,368558592
73,40.10371017456055,552921600,368601600
74,40.208030700683594,552841728,368564736
75,40.38399887084961,552783360,368555520
76,40.117950439453125,552921600,368601600
77,40.073760986328125,552817152,368509440
78,39.99574279785156,552731136,368564736
79,39.90879821777344,552897024,368620032
80,40.16777420043945,552854016,368583168
81,40.11225509643555,552832512,368537088
82,40.002655029296875,552915456,368595456
83,39.86537551879883,552866304,368583168
84,40.201663970947266,552694272,368534016
85,40.545440673828125,552801792,368549376
86,39.88915252685547,552958464,368638464
87,40.132896423339844,552783360,368469504
88,41.95043182373047,552961536,368641536
89,40.25727844238281,552890880,368583168
90,40.46736145019531,552869376,368561664
91,40.075584411621094,552952320,368632320
92,40.488609313964844,552915456,368601600
93,40.19721603393555,552835584,368546304
94,40.296417236328125,552909312,368620032
95,39.939998626708984,552936960,368629248
96,40.15324783325195,552918528,368604672
97,40.177406311035156,552798720,368577024
98,40.40342330932617,552709632,368481792
99,41.300289154052734,552884736,368570880
