iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,27.96931266784668,4609536,3073536
1,26.963647842407227,4609536,3073536
2,26.929567337036133,4609536,3073536
3,27.172576904296875,4609536,3073536
4,27.039295196533203,4609536,3073536
5,27.35651206970215,4609536,3073536
6,27.19152069091797,4609536,3073536
7,27.03443145751953,4609536,3073536
8,27.035615921020508,4609536,3073536
9,27.33260726928711,4609536,3073536
10,27.399648666381836,4609536,3073536
11,27.571680068969727,4609536,3073536
12,27.12175941467285,4609536,3073536
13,30.823104858398438,4609536,3073536
14,28.946367263793945,4609536,3073536
15,36.29158401489258,4609536,3073536
16,27.336288452148438,4609536,3073536
17,27.554784774780273,4609536,3073536
18,28.159168243408203,4609536,3073536
19,27.11510467529297,4609536,3073536
20,27.279775619506836,4609536,3073536
21,27.055999755859375,4609536,3073536
22,34.133216857910156,4609536,3073536
23,27.0731201171875,4609536,3073536
24,27.1680965423584,4609536,3073536
25,27.261632919311523,4609536,3073536
26,27.176319122314453,4609536,3073536
27,27.267072677612305,4609536,3073536
28,27.109567642211914,4609536,3073536
29,27.2379207611084,4609536,3073536
30,26.727680206298828,4609536,3073536
31,26.917984008789062,4609536,3073536
32,26.98512077331543,4609536,3073536
33,30.531551361083984,4609536,3073536
34,27.32793617248535,4609536,3073536
35,27.19811248779297,4609536,3073536
36,27.786720275878906,4609536,3073536
37,27.26335906982422,4609536,3073536
38,27.182527542114258,4609536,3073536
39,26.9704647064209,4609536,3073536
40,27.017696380615234,4609536,3073536
41,27.122976303100586,4609536,3073536
42,26.95689582824707,4609536,3073536
43,27.783903121948242,4609536,3073536
44,27.375072479248047,4609536,3073536
45,27.416736602783203,4609536,3073536
46,29.558944702148438,4609536,3073536
47,27.123519897460938,4609536,3073536
48,27.230144500732422,4609536,3073536
49,29.74608039855957,4609536,3073536
50,27.195392608642578,4609536,3073536
51,27.082944869995117,4609536,3073536
52,27.02092742919922,4609536,3073536
53,27.182111740112305,4609536,3073536
54,27.06902313232422,4609536,3073536
55,29.559616088867188,4609536,3073536
56,27.11065673828125,4609536,3073536
57,27.256256103515625,4609536,3073536
58,41.348350524902344,4609536,3073536
59,27.68694305419922,4609536,3073536
60,27.5611515045166,4609536,3073536
61,27.845951080322266,4609536,3073536
62,27.413856506347656,4609536,3073536
63,27.271392822265625,4609536,3073536
64,27.23311996459961,4609536,3073536
65,27.219711303710938,4609536,3073536
66,27.392576217651367,4609536,3073536
67,27.490400314331055,4609536,3073536
68,27.317184448242188,4609536,3073536
69,27.195104598999023,4609536,3073536
70,27.207807540893555,4609536,3073536
71,27.079391479492188,4609536,3073536
72,27.215839385986328,4609536,3073536
73,27.188064575195312,4609536,3073536
74,27.106847763061523,4609536,3073536
75,27.12700843811035,4609536,3073536
76,42.32988739013672,4609536,3073536
77,27.121248245239258,4609536,3073536
78,27.36390495300293,4609536,3073536
79,27.10246467590332,4609536,3073536
80,27.223615646362305,4609536,3073536
81,27.208959579467773,4609536,3073536
82,27.44473648071289,4609536,3073536
83,27.58336067199707,4609536,3073536
84,27.286399841308594,4609536,3073536
85,27.313119888305664,4609536,3073536
86,27.22003173828125,4609536,3073536
87,27.554367065429688,4609536,3073536
88,27.301504135131836,4609536,3073536
89,27.38332748413086,4609536,3073536
90,27.324800491333008,4609536,3073536
91,27.174528121948242,4609536,3073536
92,27.24198341369629,4609536,3073536
93,27.287328720092773,4609536,3073536
94,28.70467185974121,4609536,3073536
95,27.239744186401367,4609536,3073536
96,27.401472091674805,4609536,3073536
97,27.131391525268555,4609536,3073536
98,27.24505615234375,4609536,3073536
99,27.482175827026367,4609536,3073536
