iteration,latency (s)
0,0.19766879081726074
1,0.19142746925354004
2,0.1919236183166504
3,0.18939423561096191
4,0.19222426414489746
5,0.18863153457641602
6,0.18512582778930664
7,0.18588757514953613
8,0.19188308715820312
9,0.18679189682006836
10,0.18613457679748535
11,0.18834376335144043
12,0.19422554969787598
13,0.18612122535705566
14,0.1847972869873047
15,0.18383288383483887
16,0.1959078311920166
17,0.19107365608215332
18,0.18539023399353027
19,0.1867833137512207
20,0.1879746913909912
21,0.18385553359985352
22,0.18493986129760742
23,0.18499279022216797
24,0.19238805770874023
25,0.18858814239501953
26,0.1907811164855957
27,0.1931157112121582
28,0.20874905586242676
29,0.1935560703277588
30,0.19347572326660156
31,0.20197510719299316
32,0.19223999977111816
33,0.18908452987670898
34,0.1870412826538086
35,0.18616747856140137
36,0.19368910789489746
37,0.18686795234680176
38,0.1886904239654541
39,0.18660473823547363
40,0.18720030784606934
41,0.18498706817626953
42,0.1926572322845459
43,0.18425297737121582
44,0.18573307991027832
45,0.18448328971862793
46,0.18427348136901855
47,0.1843547821044922
48,0.19434547424316406
49,0.18771672248840332
50,0.1839461326599121
51,0.18509292602539062
52,0.18579936027526855
53,0.18249726295471191
54,0.18306922912597656
55,0.18616271018981934
56,0.19667840003967285
57,0.1856245994567871
58,0.18657851219177246
59,0.1830577850341797
60,0.1894838809967041
61,0.18575263023376465
62,0.1838979721069336
63,0.18451285362243652
64,0.18656706809997559
65,0.1850299835205078
66,0.1869041919708252
67,0.18347787857055664
68,0.18896985054016113
69,0.18746089935302734
70,0.18349504470825195
71,0.18495702743530273
72,0.1933286190032959
73,0.2822535037994385
74,0.29143333435058594
75,0.30570054054260254
76,0.1938035488128662
77,0.18376469612121582
78,0.18667244911193848
79,0.19017839431762695
80,0.18282556533813477
81,0.18319344520568848
82,0.28691816329956055
83,0.23436594009399414
84,0.18582725524902344
85,0.1877274513244629
86,0.1894228458404541
87,0.1845686435699463
88,0.1833052635192871
89,0.18965482711791992
90,0.19682931900024414
91,0.1844022274017334
92,0.183607816696167
93,0.1847987174987793
94,0.1871345043182373
95,0.18628644943237305
96,0.19162297248840332
97,0.1831362247467041
98,0.18289613723754883
99,0.19259381294250488
