iteration,latency (s)
0,0.1283268928527832
1,0.12251710891723633
2,0.13152384757995605
3,0.1288607120513916
4,0.1265404224395752
5,0.1252148151397705
6,0.1324634552001953
7,0.12409114837646484
8,0.12315917015075684
9,0.12434864044189453
10,0.13168954849243164
11,0.12596917152404785
12,0.1242067813873291
13,0.12740039825439453
14,0.12672138214111328
15,0.12319779396057129
16,0.1273024082183838
17,0.12505507469177246
18,0.12566304206848145
19,0.1280512809753418
20,0.1261157989501953
21,0.12695765495300293
22,0.12306427955627441
23,0.12269043922424316
24,0.12502384185791016
25,0.12522339820861816
26,0.12662506103515625
27,0.12752246856689453
28,0.1292133331298828
29,0.12543416023254395
30,0.12458968162536621
31,0.12723541259765625
32,0.12343549728393555
33,0.12601280212402344
34,0.12362051010131836
35,0.12791037559509277
36,0.16424059867858887
37,0.16873717308044434
38,0.16662144660949707
39,0.1716327667236328
40,0.14821171760559082
41,0.12347817420959473
42,0.1250755786895752
43,0.12781214714050293
44,0.12416291236877441
45,0.12631464004516602
46,0.12503743171691895
47,0.12546968460083008
48,0.12381792068481445
49,0.16444087028503418
50,0.16918015480041504
51,0.12809443473815918
52,0.12438368797302246
53,0.12209200859069824
54,0.12496662139892578
55,0.12728285789489746
56,0.12446331977844238
57,0.12404608726501465
58,0.1259288787841797
59,0.12486624717712402
60,0.12367534637451172
61,0.12556052207946777
62,0.12565088272094727
63,0.12355613708496094
64,0.123779296875
65,0.1260542869567871
66,0.1240699291229248
67,0.12221050262451172
68,0.1260204315185547
69,0.12668085098266602
70,0.12346720695495605
71,0.12658429145812988
72,0.12410354614257812
73,0.12344956398010254
74,0.12608003616333008
75,0.12304472923278809
76,0.12443089485168457
77,0.12222433090209961
78,0.126051664352417
79,0.12428021430969238
80,0.12487149238586426
81,0.12458634376525879
82,0.12568259239196777
83,0.1233365535736084
84,0.12389206886291504
85,0.12301921844482422
86,0.12262105941772461
87,0.12356996536254883
88,0.12665510177612305
89,0.12360453605651855
90,0.12710881233215332
91,0.12457442283630371
92,0.12609648704528809
93,0.12814784049987793
94,0.12246894836425781
95,0.12533044815063477
96,0.1225285530090332
97,0.12332320213317871
98,0.1246042251586914
99,0.1261303424835205
